sample_id,env,il_tx_db,il_rx_db,cd_ps_nm,dgd_ps,pol_deg,num_symbols,n_sim_seeds,sim_seed0,mlse_ber,log10_ber_mlse,ber_std_log10,ctle_dc,ctle_dc2,driver_gain,gain_u,gain_ratio,drive_rms,x_0,x_1,x_2,x_3,x_4,x_5,x_6,x_7,x_8,x_9,x_10,ffe_tap_0,ffe_tap_1,ffe_tap_2,ffe_tap_3,ffe_tap_4,ffe_tap_5,ffe_tap_6,ffe_tap_7,ffe_tap_8,tx_fir_0,tx_fir_1,tx_fir_2,tx_fir_3,tx_fir_4,tx_fir_5,tx_fir_6
Base_IL10x10:610,Base_IL10x10,10.0,10.0,0.0,0.0,0.0,262144,3,42,0.00017761141605583027,-3.7505291231817863,0.0205291526410265,-2.500875644368952,-0.280348371481542,0.5302404507489845,0.08289960274806472,1.2103183080323774,0.15226723519677954,0.013584527610099118,0.03371436512843664,-0.012231138743667005,-0.30776303333870786,-0.06896267730756753,0.06431608291244174,-0.02517398946312316,0.028115942356656178,-2.500875644368952,-0.280348371481542,0.08289960274806472,0.013584527610099118,0.03371436512843664,-0.012231138743667005,-0.30776303333870786,0.4461382431393007,-0.06896267730756753,0.06431608291244174,-0.02517398946312316,0.028115942356656178,-0.05538510014709346,-0.16305123075646547,0.26864658015378706,0.034557684256245794,0.06162813486324212,0.005866154706198676,0.02868767561353671
Base_IL10x10:611,Base_IL10x10,10.0,10.0,0.0,0.0,0.0,262144,3,42,0.025460592112292346,-1.594131500599447,0.0023962737321669577,2.5782661632857713,0.17458149750973218,0.662627335377009,0.1796960946951468,1.5125024774640698,0.3651211182202437,-0.09513790297666615,-0.0013418393097909154,-0.12891293092521539,-0.30094239583710036,0.010861055509279738,-0.012203457166331824,-0.009227513075532634,-0.011675190697474025,2.5782661632857713,0.17458149750973218,0.1796960946951468,-0.09513790297666615,-0.0013418393097909154,-0.12891293092521539,-0.30094239583710036,0.42969771450260896,0.010861055509279738,-0.012203457166331824,-0.009227513075532634,-0.011675190697474025,-0.31814354019137275,-0.46133929722417233,0.3768333220097543,0.22495162262760085,0.060887434540148416,0.00040495634103278013,-0.013241218046699216
Base_IL10x10:612,Base_IL10x10,10.0,10.0,0.0,0.0,0.0,262144,3,42,0.010929889759186903,-1.9613842183996344,0.009026478489025247,-0.1877957093768915,2.6449136324074574,0.17388387456693913,-0.4013139443860042,0.3969045299405139,0.06668755796198478,0.09251459162345249,-0.019779606709960176,-0.042309828457014226,-0.2547977006368016,0.043998525255309874,0.07834031619620702,-0.03987925115093169,0.07566681058601493,-0.1877957093768915,2.6449136324074574,-0.4013139443860042,0.09251459162345249,-0.019779606709960176,-0.042309828457014226,-0.2547977006368016,0.35271336938430786,0.043998525255309874,0.07834031619620702,-0.03987925115093169,0.07566681058601493,-0.03406164318568306,-0.05257381351152988,0.0865482344073726,0.04997348583763491,0.04179623749374098,0.015171176194130685,0.03329933562118023
Base_IL10x10:613,Base_IL10x10,10.0,10.0,0.0,0.0,0.0,262144,3,42,0.000502205236830909,-3.299118762919575,0.010744468260348071,-0.6368129504442475,2.298667821806137,0.5458378730821829,0.09549041282035056,1.2459207328970165,0.18127821185727305,-0.014800846151908931,0.08039051379698887,0.041790159040588,-0.2770610889777394,0.024947413476903747,0.09785445366998272,-0.06836919214756025,-0.041201682613701246,-0.6368129504442475,2.298667821806137,0.09549041282035056,-0.014800846151908931,0.08039051379698887,0.041790159040588,-0.2770610889777394,0.3535846501246268,0.024947413476903747,0.09785445366998272,-0.06836919214756025,-0.041201682613701246,-0.012884359242659517,-0.13869278204482738,0.27144463566030574,0.14082856003030192,0.13190906729881954,-0.012313795091005077,-0.022896082495075614
Base_IL10x10:614,Base_IL10x10,10.0,10.0,0.0,0.0,0.0,262144,3,42,0.3744938998054626,-0.4265552522032418,0.0006634027166681311,2.7902703915283125,-0.01703366407656115,0.6278784738169996,0.15630234078517888,1.4331852860465637,0.28775661506355804,-0.0957676869553149,0.08129003563228489,-0.05037732856015737,-0.3633927206508623,-0.0812408225004853,0.024833573462082627,-0.09641160155855269,-0.006686230680259939,2.7902703915283125,-0.01703366407656115,0.15630234078517888,-0.0957676869553149,0.08129003563228489,-0.05037732856015737,-0.3633927206508623,0.19999999999999996,-0.0812408225004853,0.024833573462082627,-0.09641160155855269,-0.006686230680259939,-0.19685456410356492,-0.4970709230787544,0.019042243565800893,-0.09301685884704297,-0.053522158350338384,-0.16538857972460796,-0.08561132844448913
Base_IL10x10:615,Base_IL10x10,10.0,10.0,0.0,0.0,0.0,262144,3,42,0.3750018430942426,-0.4259665977557688,0.0003750997086961076,-0.6719313357613833,0.3074508317294158,1.018210466196495,0.3662643036638071,2.32415080163546,0.38389330306727865,-0.055464288832429,0.035516793159255204,-0.11284758300593496,-0.39798197484899983,-0.06903919096766663,-0.0006348505678595781,0.0022417011374121555,0.03505353135823055,-0.6719313357613833,0.3074508317294158,0.3662643036638071,-0.055464288832429,0.035516793159255204,-0.11284758300593496,-0.39798197484899983,0.29122008612221206,-0.06903919096766663,-0.0006348505678595781,0.0022417011374121555,0.03505353135823055,-0.41156297410483517,-0.6155710682357088,0.2106737585200734,-0.08107898164242329,-0.03145925742873402,-0.004614059383198585,0.04656258386466807
Base_IL10x10:616,Base_IL10x10,10.0,10.0,0.0,0.0,0.0,262144,3,42,0.08932282811739294,-1.0490375348579477,0.006180058166613075,-0.3199660647543452,2.371485083348524,1.4893595638259294,0.5314263053759996,3.399588139296803,0.5509457395430231,0.010660506645687164,-0.07675479399506131,0.00246450879619918,-0.38707229066019655,0.024161933707229834,0.06606158556134746,-0.04566169732493768,0.04609391531273042,-0.3199660647543452,2.371485083348524,0.5314263053759996,0.010660506645687164,-0.07675479399506131,0.00246450879619918,-0.38707229066019655,0.34106876799661034,0.024161933707229834,0.06606158556134746,-0.04566169732493768,0.04609391531273042,-0.2999855678625351,-0.9224600216036758,0.4507402124847274,0.26529470407987416,0.23711804561592295,0.0004524421005618733,0.1232812089317463
Base_IL10x10:617,Base_IL10x10,10.0,10.0,0.0,0.0,0.0,262144,3,42,0.01290012839448553,-1.889405967162838,0.012296176902024775,-2.5906665687213173,-1.5653180790696115,0.17207066228907858,-0.4058664228975556,0.39276572081506184,0.052285662960507545,0.0017280747009292164,0.08092417442179951,-0.015984626086341252,-0.24273748031208175,0.08786729623077467,0.06272856578985055,-0.06905818048591404,0.07603681984536481,-2.5906665687213173,-1.5653180790696115,-0.4058664228975556,0.0017280747009292164,0.08092417442179951,-0.015984626086341252,-0.24273748031208175,0.3629347821269442,0.08786729623077467,0.06272856578985055,-0.06905818048591404,0.07603681984536481,-0.012233278096267142,-0.03910792324718252,0.08012926279079052,0.045604424159109876,0.02562471215056967,-0.003816652762045195,0.01852552814740998
Base_IL10x10:618,Base_IL10x10,10.0,10.0,0.0,0.0,0.0,262144,3,42,0.09511657462054635,-1.0217437981095214,0.0025884079434892074,2.6054211276449992,-0.6838501594670265,0.8467117929019712,0.28616235543791646,1.932690693681742,0.3434792215044989,0.08994442878672587,0.08308418982110564,-0.009240725193929104,-0.22716639938234162,-0.06514930716083142,0.03856204084633279,0.08131150299985844,-0.04387728257144975,2.6054211276449992,-0.6838501594670265,0.28616235543791646,0.08994442878672587,0.08308418982110564,-0.009240725193929104,-0.22716639938234162,0.36166412323742536,-0.06514930716083142,0.03856204084633279,0.08131150299985844,-0.04387728257144975,0.015683793856612498,-0.2758247771159315,0.4856777128492773,0.16549054390183968,0.15029949827132966,0.20023813958464534,0.023922185881153808
Base_IL10x10:619,Base_IL10x10,10.0,10.0,0.0,0.0,0.0,262144,3,42,0.039627717369634115,-1.402000943116805,0.0020272004370719275,-1.8725702770787194,2.027629481227982,1.2124687796976625,0.44209731143254455,2.7675616975522996,0.3918788921700597,-0.06497880729275882,0.015383206376019844,-0.03292857924771106,-0.2399338085581334,-0.019910582075270456,-0.033850180481507605,-0.059319226013412656,0.08443658141105503,-1.8725702770787194,2.027629481227982,0.44209731143254455,-0.06497880729275882,0.015383206376019844,-0.03292857924771106,-0.2399338085581334,0.44925902854413113,-0.019910582075270456,-0.033850180481507605,-0.059319226013412656,0.08443658141105503,-0.1804636958776643,-0.3152125221602015,0.6780855240935293,0.1771109375896733,-0.0026699864838577152,-0.06155044202616917,0.14595970915753426
