sample_id,env,il_tx_db,il_rx_db,cd_ps_nm,dgd_ps,pol_deg,num_symbols,n_sim_seeds,sim_seed0,mlse_ber,log10_ber_mlse,ber_std_log10,ctle_dc,ctle_dc2,driver_gain,gain_u,gain_ratio,drive_rms,x_0,x_1,x_2,x_3,x_4,x_5,x_6,ffe_tap_0,ffe_tap_1,ffe_tap_2,ffe_tap_3,ffe_tap_4,tx_fir_0,tx_fir_1,tx_fir_2,tx_fir_3,tx_fir_4,tx_fir_5,tx_fir_6
Base_IL10x10:0,Base_IL10x10,10.0,10.0,0.0,0.0,0.0,1048576,3,42,0.0028293894310701707,-2.548307273071418,0.01886326588603729,6.7898116453042245,0.9480487552967265,0.44153787525086713,-0.3635044558807961,0.43300762503762585,0.16554232813164235,-0.0992330467036417,-0.24195791588298143,0.007810605156006661,0.040822697397820545,6.7898116453042245,0.9480487552967265,-0.3635044558807961,-0.0992330467036417,-0.24195791588298143,0.6101757348595497,0.007810605156006661,0.040822697397820545,-0.20306794811624237,-0.2745988495691186,1.041316487244919,-0.1127437248945038,0.10251684184944855,-0.012463641128734772,0.016550789882884435
Base_IL10x10:1,Base_IL10x10,10.0,10.0,0.0,0.0,0.0,1048576,3,42,0.0044914913529564065,-2.347609432088241,0.02170241522185918,7.658146470022302,3.928712269759839,0.5446823652067384,-0.2723291046453083,0.5341594245432366,0.315391169844886,-0.002783954822895781,-0.31730960852245066,-0.025083778945342167,0.03327219014818256,7.658146470022302,3.928712269759839,-0.2723291046453083,-0.002783954822895781,-0.31730960852245066,0.6215504675611287,-0.025083778945342167,0.03327219014818256,-0.10811024410235451,-0.7395111286411967,2.0230823726100096,-0.44332088380834367,0.14717837644247136,-0.06470213729679954,0.0025803881956005356
Base_IL10x10:2,Base_IL10x10,10.0,10.0,0.0,0.0,0.0,1048576,3,42,0.00010518203149180021,-3.9780584454529784,0.05186637135585143,4.954344737656015,3.614736671201756,0.25619413553037573,-0.5999032350960342,0.2512446165836773,0.10911732280101201,-0.06500825606491205,-0.27366704290413385,0.07323340614097382,0.022270213705792193,4.954344737656015,3.614736671201756,-0.5999032350960342,-0.06500825606491205,-0.27366704290413385,0.5658210811841881,0.07323340614097382,0.022270213705792193,-0.1032445245844043,-0.24106561353880507,0.6599164549961449,0.04244483913041434,0.04414724513789005,-0.0068259798114881825,0.0021878368797015758
Base_IL10x10:3,Base_IL10x10,10.0,10.0,0.0,0.0,0.0,1048576,3,42,0.02686178683656699,-1.5708651015909643,0.002292925004992328,6.749610722584296,2.213066557992546,1.2292915541095388,0.08118247849368508,1.2055423694317335,0.4831028895256237,0.016373410552390263,-0.35922280235182963,0.03780801591590085,0.08379162123771947,6.749610722584296,2.213066557992546,0.08118247849368508,0.016373410552390263,-0.35922280235182963,0.5028041499421598,0.03780801591590085,0.08379162123771947,-0.10732857831970988,-1.6112814172078112,2.893294685097827,-0.15891765698466834,0.5013889759761232,-0.09030480161261588,0.031584161585521534
Base_IL10x10:4,Base_IL10x10,10.0,10.0,0.0,0.0,0.0,1048576,3,42,0.010289767145307103,-1.9875944530949476,0.016298284877042966,4.945348349283724,3.94125908058793,0.9573805429553922,-0.027387822324510314,0.9388845179517429,0.43931323397389016,0.019613428288094932,-0.3680512286714932,0.011044142838306908,-0.015147563229932562,4.945348349283724,3.94125908058793,-0.027387822324510314,0.019613428288094932,-0.3680512286714932,0.5861436369721724,0.011044142838306908,-0.015147563229932562,-0.07178713396176148,-1.3557369063516045,2.653959182567739,-0.14967454514573997,0.026593969644310857,-0.03355551949147461,0.0049601336136071246
Base_IL10x10:5,Base_IL10x10,10.0,10.0,0.0,0.0,0.0,1048576,3,42,0.005954141336647485,-2.225180860485807,0.012006963688765554,7.3806603720106345,1.6491256961622554,0.6926906858765668,-0.16793307127842316,0.679308312127652,0.2639019594340427,-0.08006421035193131,-0.23383474411290017,-0.030185677869466947,0.1148829817988212,7.3806603720106345,1.6491256961622554,-0.16793307127842316,-0.08006421035193131,-0.23383474411290017,0.5410323858668803,-0.030185677869466947,0.1148829817988212,-0.3013275175909929,-0.4736598395980403,1.6534909213965998,-0.31637208758746554,0.3911422677577608,-0.07328501331287869,0.02478004658943408
Base_IL10x10:6,Base_IL10x10,10.0,10.0,0.0,0.0,0.0,1048576,3,42,0.009641104203452565,-2.015873223150727,0.014329197992751388,6.99122504324194,2.7694233437921394,0.9166413005689787,-0.0462729982015899,0.8989323335971156,0.411177501808271,-0.051677519882650166,-0.2929484274981037,-0.021212419485104644,0.058439642673187735,6.99122504324194,2.7694233437921394,-0.0462729982015899,-0.051677519882650166,-0.2929484274981037,0.5757219904609537,-0.021212419485104644,0.058439642673187735,-0.3441745747892298,-0.9420557061234074,2.590660179128077,-0.45609364601161123,0.3259252261242731,-0.07821007886554614,0.020021419983837507
Base_IL10x10:7,Base_IL10x10,10.0,10.0,0.0,0.0,0.0,1048576,3,42,0.0006542932593289277,-3.1842275538745404,0.01073555181824445,6.094670298286816,3.2685896692427474,0.7260392971531652,-0.14751229161240884,0.7120126479878054,0.33455530100307684,0.022014518563729303,-0.26106499311518566,0.010724447829768679,0.08371598067168734,6.094670298286816,3.2685896692427474,-0.14751229161240884,0.022014518563729303,-0.26106499311518566,0.622480059819629,0.010724447829768679,0.08371598067168734,-0.01421297194971048,-0.6599166567505378,2.1585312305161857,-0.188224199927128,0.33362433692592547,-0.06412193195263238,0.010602280314260549
Base_IL10x10:8,Base_IL10x10,10.0,10.0,0.0,0.0,0.0,1048576,3,42,0.010538703850114961,-1.9772127994989397,0.021114335288043164,7.060663194076419,0.8010578075877137,1.0920595594811124,0.029773905557407415,1.070961615652753,0.40143894134114233,0.01336558131683463,-0.3715676555896965,-0.010210484774859571,0.0473164102444848,7.060663194076419,0.8010578075877137,0.029773905557407415,0.01336558131683463,-0.3715676555896965,0.5575398680741245,-0.010210484774859571,0.0473164102444848,-0.10135870146318932,-1.2824747660182123,2.4589647353570707,-0.3713741837375888,0.2850420854837129,-0.04664951069669371,0.037038391398029384
Base_IL10x10:9,Base_IL10x10,10.0,10.0,0.0,0.0,0.0,1048576,3,42,1.0015213956080755e-06,-5.999339768392102,0.2249171164403383,5.1233920998038744,1.317938364330864,0.497390781991969,-0.31177468695569294,0.4877814867039021,0.1544321353172556,0.04011762508569379,-0.26619760387400004,0.07473348154495064,0.09363305946294409,5.1233920998038744,1.317938364330864,-0.31177468695569294,0.04011762508569379,-0.26619760387400004,0.5253182300324115,0.07473348154495064,0.09363305946294409,0.024733308751288523,-0.3719745651301051,0.9368080207111471,0.09269960546470249,0.20327169103945958,0.0011062378301589283,0.022901460882299753
