sample_id,env,il_tx_db,il_rx_db,cd_ps_nm,dgd_ps,pol_deg,num_symbols,n_sim_seeds,sim_seed0,mlse_ber,log10_ber_mlse,ber_std_log10,ctle_dc,ctle_dc2,driver_gain,gain_u,gain_ratio,drive_rms,x_0,x_1,x_2,x_3,x_4,x_5,x_6,ffe_tap_0,ffe_tap_1,ffe_tap_2,ffe_tap_3,ffe_tap_4,tx_fir_0,tx_fir_1,tx_fir_2,tx_fir_3,tx_fir_4,tx_fir_5,tx_fir_6
Base_IL10x10:0,Base_IL10x10,10.0,10.0,0.0,0.0,0.0,1048576,3,42,4.396810787643695e-05,-4.356862223406985,0.004499706013384579,6.7898116453042245,0.9480487552967265,0.2673766861741395,-0.21444971677179242,0.6103097150745025,0.30073632364319103,-0.0992330467036417,-0.24195791588298143,0.007810605156006661,0.040822697397820545,6.7898116453042245,0.9480487552967265,-0.21444971677179242,-0.0992330467036417,-0.24195791588298143,0.6101757348595497,0.007810605156006661,0.040822697397820545,-0.12296937155086407,-0.16628546392154012,0.6305772782456108,-0.06827283736891994,0.06207986899237137,-0.007547454588740508,0.010022459228295685
Base_IL10x10:1,Base_IL10x10,10.0,10.0,0.0,0.0,0.0,1048576,3,42,0.013676734475480491,-1.8640175845292062,0.02145694329270291,7.658146470022302,3.928712269759839,0.29234163703430655,-0.17568257861288492,0.6672943095966823,0.5078297561384589,-0.002783954822895781,-0.31730960852245066,-0.025083778945342167,0.03327219014818256,7.658146470022302,3.928712269759839,-0.17568257861288492,-0.002783954822895781,-0.31730960852245066,0.6215504675611287,-0.025083778945342167,0.03327219014818256,-0.0580248742385203,-0.39691003006862224,1.0858277235386118,-0.23793895521995898,0.07899350199985512,-0.034726897629199706,0.001384944616298467
Base_IL10x10:2,Base_IL10x10,10.0,10.0,0.0,0.0,0.0,1048576,3,42,4.329405744809718e-05,-4.363571710912535,0.01741411765371499,4.954344737656015,3.614736671201756,0.20264774544026715,-0.33483147682164693,0.4625604780649787,0.25893308691464384,-0.06500825606491205,-0.27366704290413385,0.07323340614097382,0.022270213705792193,4.954344737656015,3.614736671201756,-0.33483147682164693,-0.06500825606491205,-0.27366704290413385,0.5658210811841881,0.07323340614097382,0.022270213705792193,-0.08166568720540102,-0.1906811917676445,0.5219892387741492,0.03357356692629595,0.03492015801248254,-0.005399301652066303,0.0017305634656497805
Base_IL10x10:3,Base_IL10x10,10.0,10.0,0.0,0.0,0.0,1048576,3,42,0.014287374117278744,-1.845047583047199,0.026444897880272118,6.749610722584296,2.213066557992546,0.38913752739255214,-0.05147013814514658,0.8882390490585532,0.4587848910481823,0.016373410552390263,-0.35922280235182963,0.03780801591590085,0.08379162123771947,6.749610722584296,2.213066557992546,-0.05147013814514658,0.016373410552390263,-0.35922280235182963,0.5028041499421598,0.03780801591590085,0.08379162123771947,-0.033975322978724506,-0.5100580611082148,0.9158848737007217,-0.050306067662550975,0.15871683631192207,-0.028586373260054428,0.00999810216141891
Base_IL10x10:4,Base_IL10x10,10.0,10.0,0.0,0.0,0.0,1048576,3,42,0.01625413051146773,-1.789036257430321,0.04887201538098202,4.945348349283724,3.94125908058793,0.35940962189977,-0.08598355357706318,0.820382611047181,0.49476690688963965,0.019613428288094932,-0.3680512286714932,0.011044142838306908,-0.015147563229932562,4.945348349283724,3.94125908058793,-0.08598355357706318,0.019613428288094932,-0.3680512286714932,0.5861436369721724,0.011044142838306908,-0.015147563229932562,-0.02694956239116607,-0.50895633141157,0.9963211320334283,-0.05618922598195503,0.009983625262709094,-0.012597056271743524,0.0018620806112643585
Base_IL10x10:5,Base_IL10x10,10.0,10.0,0.0,0.0,0.0,1048576,3,42,0.0010896681146102848,-2.962705757051341,0.08326622040453895,7.3806603720106345,1.6491256961622554,0.3209265759205768,-0.13516757067987378,0.7325418304509855,0.36680074070603313,-0.08006421035193131,-0.23383474411290017,-0.030185677869466947,0.1148829817988212,7.3806603720106345,1.6491256961622554,-0.13516757067987378,-0.08006421035193131,-0.23383474411290017,0.5410323858668803,-0.030185677869466947,0.1148829817988212,-0.13960633573230516,-0.2194486421900233,0.766069460062191,-0.14657654975944176,0.18121789602303914,-0.03395326206679594,0.011480702231524533
Base_IL10x10:6,Base_IL10x10,10.0,10.0,0.0,0.0,0.0,1048576,3,42,0.0095112920522339,-2.0217604827428564,0.027642217088602424,6.99122504324194,2.7694233437921394,0.35423862467992717,-0.09227734011063843,0.8085793761240063,0.4767021275917168,-0.051677519882650166,-0.2929484274981037,-0.021212419485104644,0.058439642673187735,6.99122504324194,2.7694233437921394,-0.09227734011063843,-0.051677519882650166,-0.2929484274981037,0.5757219904609537,-0.021212419485104644,0.058439642673187735,-0.13300723843389697,-0.3640600936286531,1.0011679577362933,-0.17625868023633584,0.1259547259970627,-0.030224506310421343,0.00773733441293927
Base_IL10x10:7,Base_IL10x10,10.0,10.0,0.0,0.0,0.0,1048576,3,42,0.001467196983689621,-2.833511574509591,0.05148747141206769,6.094670298286816,3.2685896692427474,0.3265180406528773,-0.12766607142759248,0.7453048177422446,0.45137367275526413,0.022014518563729303,-0.26106499311518566,0.010724447829768679,0.08371598067168734,6.094670298286816,3.2685896692427474,-0.12766607142759248,0.022014518563729303,-0.26106499311518566,0.622480059819629,0.010724447829768679,0.08371598067168734,-0.006391929157375469,-0.296781034582107,0.9707455103873048,-0.08464913291146355,0.15003921307607665,-0.02883723741420783,0.004768110773396154
Base_IL10x10:8,Base_IL10x10,10.0,10.0,0.0,0.0,0.0,1048576,3,42,0.003240782998535227,-2.4893500481698467,0.1206028974712328,7.060663194076419,0.8010578075877137,0.37506121751543764,-0.06747109409228848,0.8561086909733797,0.4136152926559898,0.01336558131683463,-0.3715676555896965,-0.010210484774859571,0.0473164102444848,7.060663194076419,0.8010578075877137,-0.06747109409228848,0.01336558131683463,-0.3715676555896965,0.5575398680741245,-0.010210484774859571,0.0473164102444848,-0.03481102989898334,-0.4404581627435841,0.8445164913063512,-0.12754620597122462,0.09789597160383637,-0.016021490885272688,0.012720610384253025
Base_IL10x10:9,Base_IL10x10,10.0,10.0,0.0,0.0,0.0,1048576,3,42,4.396810787643695e-05,-4.356862223406985,0.004499706013384579,5.1233920998038744,1.317938364330864,0.28154094352794434,-0.19203169144999827,0.642640820652692,0.26224230924101044,0.04011762508569379,-0.26619760387400004,0.07473348154495064,0.09363305946294409,5.1233920998038744,1.317938364330864,-0.19203169144999827,0.04011762508569379,-0.26619760387400004,0.5253182300324115,0.07473348154495064,0.09363305946294409,0.013999935934715801,-0.21055088639905248,0.5302667914336637,0.052471286827391134,0.11505903559084105,0.0006261701136116873,0.012963044628911336
Base_IL10x10:10,Base_IL10x10,10.0,10.0,0.0,0.0,0.0,1048576,3,42,0.0017463755104238738,-2.7578623674056213,0.08195106928520905,4.861883394516622,0.8814372322159558,0.35493836914368054,-0.0914203036849821,0.8101766015605583,0.32463725708961305,-0.07744109385046147,-0.3431306396482794,0.0523609947695049,0.0019324545385600994,4.861883394516622,0.8814372322159558,-0.0914203036849821,-0.07744109385046147,-0.3431306396482794,0.5251348171931941,0.0523609947695049,0.0019324545385600994,-0.12769751320990205,-0.3366456689903831,0.6113207105097952,0.02925100341939445,0.031156223774826214,0.0024162548939057798,0.009996900941753819
Base_IL10x10:11,Base_IL10x10,10.0,10.0,0.0,0.0,0.0,1048576,3,42,0.0005731684058221946,-3.241717756786981,0.18159037997184746,5.96718722627712,1.886371959230668,0.38036203729094714,-0.061376088282381856,0.8682082567700232,0.4567717976995322,0.026625356261395478,-0.2399417774114256,-0.06988379236568298,-0.008149823515524554,5.96718722627712,1.886371959230668,-0.061376088282381856,0.026625356261395478,-0.2399417774114256,0.6553992504459714,-0.06988379236568298,-0.008149823515524554,0.003998051699780139,-0.2601042566085897,0.9907522549896791,-0.20166162899097617,0.03531385101688256,-0.009373717384671016,0.009719654895192567
Base_IL10x10:12,Base_IL10x10,10.0,10.0,0.0,0.0,0.0,1048576,3,42,4.33214241162242e-05,-4.36329727513878,0.007881458797285716,6.265677456441933,2.0629979104497935,0.2639385680169503,-0.22007039705023565,0.6024619219743217,0.32482692631492854,-0.0020517034054850433,-0.2309067535895582,-0.04400417695129472,0.08284035920773117,6.265677456441933,2.0629979104497935,-0.22007039705023565,-0.0020517034054850433,-0.2309067535895582,0.6401970068459308,-0.04400417695129472,0.08284035920773117,-0.0269443938695432,-0.1761512795764341,0.7036834547045849,-0.117736320778052,0.11760740566871725,-0.01703622577656912,0.00923416961646758
Base_IL10x10:13,Base_IL10x10,10.0,10.0,0.0,0.0,0.0,1048576,3,42,4.233650313106892e-05,-4.373285016264595,0.016130683876506874,4.686739434813762,3.043276374778893,0.1851971751425869,-0.3739388951807648,0.422728087520171,0.24153225012803511,-0.04065222402813084,-0.2288334617206681,-0.00947857659195723,0.04437738659331391,4.686739434813762,3.043276374778893,-0.3739388951807648,-0.04065222402813084,-0.2288334617206681,0.6766583510659299,-0.00947857659195723,0.04437738659331391,-0.047114787738647135,-0.1214039618871516,0.5130382791580849,-0.02644886881258399,0.05410651176383403,-0.005915879080436867,0.003904279877709516
