sample_id,env,il_tx_db,il_rx_db,cd_ps_nm,dgd_ps,pol_deg,num_symbols,n_sim_seeds,sim_seed0,mlse_ber,log10_ber_mlse,ber_std_log10,ctle_dc,ctle_dc2,driver_gain,drive_rms,x_0,x_1,x_2,x_3,x_4,x_5,x_6,x_7,x_8,x_9,x_10,ffe_tap_0,ffe_tap_1,ffe_tap_2,ffe_tap_3,ffe_tap_4,ffe_tap_5,ffe_tap_6,ffe_tap_7,ffe_tap_8,tx_fir_0,tx_fir_1,tx_fir_2,tx_fir_3,tx_fir_4,tx_fir_5,tx_fir_6
Base_IL10x10:10,Base_IL10x10,10.0,10.0,0.0,0.0,0.0,262144,3,42,0.0420490148373519,-1.3762441747938656,0.01046609459512649,-1.4518517444957832,-2.561762040763171,1.6387996938471476,0.1869324689225177,-0.08090986018114601,-0.05637647710299703,0.020808777109905863,-0.2021870122305887,-0.08261048298933703,0.11641461607244225,-0.047349074706147014,0.02267533565253066,-1.4518517444957832,-2.561762040763171,1.6387996938471476,-0.08090986018114601,-0.05637647710299703,0.020808777109905863,-0.2021870122305887,0.37066836395490543,-0.08261048298933703,0.11641461607244225,-0.047349074706147014,0.02267533565253066,-0.17571800772399057,-0.4268133130554481,1.0,0.13316667799220158,0.39525981702555335,-0.01512540579138828,0.08037892948575727
Base_IL10x10:11,Base_IL10x10,10.0,10.0,0.0,0.0,0.0,262144,3,42,0.10523026264948711,-0.9778593456228893,0.004855358992701498,-0.048518335728331974,2.3405513818399335,2.0658589996300725,0.2362266710716717,0.009593845874028228,0.05494722229928757,-0.07363487962635665,-0.2356010088586637,0.08656625573797219,0.111118836742292,-0.09946532761804128,-0.0994396268548266,-0.048518335728331974,2.3405513818399335,2.0658589996300725,0.009593845874028228,0.05494722229928757,-0.07363487962635665,-0.2356010088586637,0.22963299638853174,0.08656625573797219,0.111118836742292,-0.09946532761804128,-0.0994396268548266,-0.44568622669084834,-1.0,0.6258991789498151,0.7496953726719944,0.7092320774617172,-0.20731335219614708,-0.49525490160847035
Base_IL10x10:12,Base_IL10x10,10.0,10.0,0.0,0.0,0.0,262144,3,42,0.011416027414253621,-1.942484996984792,0.028376316311118668,2.690875156296784,-0.6279507561441474,1.943944292328203,0.2218450805447141,-0.012238163212312737,0.09290820637216574,0.028130677817824107,-0.2855892524193936,-0.0637240995082759,0.04414856035191068,-0.05736420951703143,-0.056301706249951525,2.690875156296784,-0.6279507561441474,1.943944292328203,-0.012238163212312737,0.09290820637216574,0.028130677817824107,-0.2855892524193936,0.3595951245511343,-0.0637240995082759,0.04414856035191068,-0.05736420951703143,-0.056301706249951525,-0.04666604049334859,-0.6975707965023031,1.0,0.23628778453757693,0.1948120027972037,-0.2054837782779779,-0.2902158516597697
Base_IL10x10:13,Base_IL10x10,10.0,10.0,0.0,0.0,0.0,262144,3,42,0.05589995727671625,-1.2525885240365369,0.025863047523785175,2.8894469855280036,0.8786203295812762,2.4951436370514406,0.28494676582786554,0.06839266996726494,-0.0634209308756606,0.06208314021056757,-0.36578223062333914,-0.035325420251544705,0.04605068033730935,0.0524864924500748,0.0776085675473785,2.8894469855280036,0.8786203295812762,2.4951436370514406,0.06839266996726494,-0.0634209308756606,0.06208314021056757,-0.36578223062333914,0.22884986773686045,-0.035325420251544705,0.04605068033730935,0.0524864924500748,0.0776085675473785,-0.17005153144537083,-1.0,0.22573520154114796,0.029761233356072093,0.18813316759671608,0.30019633524359995,0.3710140396852377
Base_IL10x10:14,Base_IL10x10,10.0,10.0,0.0,0.0,0.0,262144,3,42,0.05903245284338291,-1.2289091711373559,0.010453822014588604,0.4831834876707215,1.4242985145716966,1.6513910860331515,0.18810784873793862,0.09868214016179036,-0.012920150058149883,-0.037300771114899385,-0.37598713914668247,-0.052329371633929304,0.005844595317551465,0.009932661908777575,0.04817749259678901,0.4831834876707215,1.4242985145716966,1.6513910860331515,0.09868214016179036,-0.012920150058149883,-0.037300771114899385,-0.37598713914668247,0.3588256780614305,-0.052329371633929304,0.005844595317551465,0.009932661908777575,0.04817749259678901,-0.468315975717682,-1.0,0.69627658856209,0.05956919999285336,0.05763881181444188,0.09132778131215206,0.19251513653934504
Base_IL10x10:15,Base_IL10x10,10.0,10.0,0.0,0.0,0.0,262144,3,42,0.014875304702599991,-1.8275341295118517,0.007876953977558863,0.451199183061582,-2.1405863965796628,1.965484654314399,0.2247153040659351,-0.02210682642741403,-0.09801861858945776,0.008619842829959812,-0.2863982118080142,-0.0437205621219186,0.08551817635116243,0.05530308929423018,-0.08578497818160476,0.451199183061582,-2.1405863965796628,1.965484654314399,-0.02210682642741403,-0.09801861858945776,0.008619842829959812,-0.2863982118080142,0.3145296943962381,-0.0437205621219186,0.08551817635116243,0.05530308929423018,-0.08578497818160476,-0.5408758736833345,-0.9937434451566831,1.0,0.241281508616709,0.5598991243709942,0.30391582707782133,-0.2595642989967793
Base_IL10x10:16,Base_IL10x10,10.0,10.0,0.0,0.0,0.0,262144,3,42,0.0031531993450263033,-2.501248572319572,0.01136549585980915,-1.8894752331020812,-2.8061561486843956,2.01133231959727,0.22969724039792155,-0.052771935662501906,-0.0018702347275348918,-0.0033072982914093135,-0.2210428800121606,0.020693254693200915,0.14514159585018885,-0.08094928647524154,0.06480254434260578,-1.8894752331020812,-2.8061561486843956,2.01133231959727,-0.052771935662501906,-0.0018702347275348918,-0.0033072982914093135,-0.2210428800121606,0.4094209699451563,0.020693254693200915,0.14514159585018885,-0.08094928647524154,0.06480254434260578,-0.17466332991317338,-0.3845353327638726,1.0,0.4346627330306803,0.47819007518428114,-0.04131699855818604,0.16872979727777512
Base_IL10x10:17,Base_IL10x10,10.0,10.0,0.0,0.0,0.0,262144,3,42,0.008641870712277807,-2.0633922352898124,0.007636642046729121,-1.7846112807779577,1.7512615726589844,2.081641993622383,0.23811109491178792,-0.09443404166753845,-0.08734174350709314,-0.08478903782245178,-0.22991050821908365,0.05859939339062144,0.019998276292242816,-0.07739444542007808,-0.030095802697890306,-1.7846112807779577,1.7512615726589844,2.081641993622383,-0.09443404166753845,-0.08734174350709314,-0.08478903782245178,-0.22991050821908365,0.3174367509830003,0.05859939339062144,0.019998276292242816,-0.07739444542007808,-0.030095802697890306,-0.8393940799142667,-1.0,0.9721109689729063,0.5426051849996764,0.19815887547185015,-0.28332744744505733,-0.21063601378455618
Base_IL10x10:18,Base_IL10x10,10.0,10.0,0.0,0.0,0.0,262144,3,42,0.0005870502995961394,-3.23132468597357,0.040792022727623535,2.172528333416503,1.2060438998697591,2.237119273423036,0.2550262004634804,-0.07824777166607161,0.021056047704437433,0.04926412197609928,-0.36555739151628813,0.029062036758623535,0.04561006406090547,-0.09063371017981764,0.05110646498125071,2.172528333416503,1.2060438998697591,2.237119273423036,-0.07824777166607161,0.021056047704437433,0.04926412197609928,-0.36555739151628813,0.26946239115650616,0.029062036758623535,0.04561006406090547,-0.09063371017981764,0.05110646498125071,-0.08579810149949607,-1.0,0.31888799970720555,0.32280070185895077,0.21290395131126258,-0.16227591906702923,0.06897899794074755
Base_IL10x10:19,Base_IL10x10,10.0,10.0,0.0,0.0,0.0,262144,3,42,0.00017246674004720353,-3.7632946455570226,0.01086690710099431,-1.202320383818444,-2.173641797831372,1.8675075681442972,0.21340887728838254,0.0234335437927371,-0.047308914022276806,0.04501180211923696,-0.20882485978228754,-0.01487757782886391,0.08275287054399011,-0.007961865002447211,-0.07008191109472332,-1.202320383818444,-2.173641797831372,1.8675075681442972,0.0234335437927371,-0.047308914022276806,0.04501180211923696,-0.20882485978228754,0.499746655813437,-0.01487757782886391,0.08275287054399011,-0.007961865002447211,-0.07008191109472332,-0.036132378479175775,-0.2140863262168927,1.0,0.334612907411648,0.2904978064260545,0.03721571020883572,-0.13483050307387942
Base_IL10x10:20,Base_IL10x10,10.0,10.0,0.0,0.0,0.0,262144,3,42,0.011669425265718751,-1.9329505329926302,0.015787255865897732,-1.0806370333440203,-2.6644855763203266,1.8526864387591753,0.21163164578210897,-0.08706309293236308,-0.09218036502834472,-0.04316429013297725,-0.2224222645356544,-0.08455402889180129,0.008871994731679982,-0.04751553718211641,-0.07597199877645427,-1.0806370333440203,-2.6644855763203266,1.8526864387591753,-0.08706309293236308,-0.09218036502834472,-0.04316429013297725,-0.2224222645356544,0.33825642778860865,-0.08455402889180129,0.008871994731679982,-0.04751553718211641,-0.07597199877645427,-0.5376506201694246,-0.7235330591139758,1.0,0.019105697698214588,0.015440264723975338,-0.24181034893834108,-0.35095849256189127
Base_IL10x10:21,Base_IL10x10,10.0,10.0,0.0,0.0,0.0,262144,3,42,0.0006032457410679641,-3.219505735539709,0.012404370857455953,0.11045355006064228,-0.9905517865290512,1.7350099465989839,0.19815059023116188,0.019738053550427327,0.08439610505491052,-0.061247526595771484,-0.2105331395135001,0.010747274427741906,0.04478288649902794,-0.04424047715578261,0.0681138520100144,0.11045355006064228,-0.9905517865290512,1.7350099465989839,0.019738053550427327,0.08439610505491052,-0.061247526595771484,-0.2105331395135001,0.45620068519282375,0.010747274427741906,0.04478288649902794,-0.04424047715578261,0.0681138520100144,-0.19198049265783293,-0.35535611917973653,1.0,0.455158803683923,0.2558727429570188,0.02191588487327124,0.18595138372371423
Base_IL10x10:22,Base_IL10x10,10.0,10.0,0.0,0.0,0.0,262144,3,42,0.018388935405201003,-1.73544341274288,0.01223194017940403,0.7002762932703754,0.4149845506546439,2.3673315722435113,0.2704691881068376,0.083604599536271,-0.034081730994124405,-0.0700037598879375,-0.21736733684611,-0.08787694197333672,0.12544214276920396,0.0872661349728705,-0.02714117630398344,0.7002762932703754,0.4149845506546439,2.3673315722435113,0.083604599536271,-0.034081730994124405,-0.0700037598879375,-0.21736733684611,0.2672161767161625,-0.08787694197333672,0.12544214276920396,0.0872661349728705,-0.02714117630398344,-0.5797566161835284,-1.0,0.7128468644760467,0.04144340356424406,0.6574681201653149,0.6597891968018779,0.16738293139725258
