sample_id,env,il_tx_db,il_rx_db,cd_ps_nm,dgd_ps,pol_deg,num_symbols,n_sim_seeds,sim_seed0,mlse_ber,log10_ber_mlse,ber_std_log10,ctle_dc,ctle_dc2,driver_gain,gain_u,gain_ratio,drive_rms,x_0,x_1,x_2,x_3,x_4,x_5,x_6,ffe_tap_0,ffe_tap_1,ffe_tap_2,ffe_tap_3,ffe_tap_4,tx_fir_0,tx_fir_1,tx_fir_2,tx_fir_3,tx_fir_4,tx_fir_5,tx_fir_6
Base_IL10x10:0,Base_IL10x10,10.0,10.0,0.0,0.0,0.0,262144,3,42,0.0006631625571859051,-3.1783800024617057,0.17555866318951055,0.789811645304225,-1.0519512447032735,0.407212429097719,-0.031752227940398094,0.9294965284129628,0.2360560953898767,-0.0992330467036417,-0.24195791588298143,0.007810605156006661,0.040822697397820545,0.789811645304225,-1.0519512447032735,-0.031752227940398094,-0.0992330467036417,-0.24195791588298143,0.6101757348595497,0.007810605156006661,0.040822697397820545,-0.13473179952381142,-0.0803573109997643,0.41009673971291977,0.15758456842864169,0.09211231214393582,0.035460020849503844,0.01887525545546869
Base_IL10x10:1,Base_IL10x10,10.0,10.0,0.0,0.0,0.0,262144,3,42,0.001749888578002212,-2.756989603599051,0.01955764970343879,1.6581464700223028,1.928712269759839,0.45228137191637596,0.013835447677345854,1.0323701710029125,0.2743599805743929,-0.002783954822895781,-0.31730960852245066,-0.025083778945342167,0.03327219014818256,1.6581464700223028,1.928712269759839,0.013835447677345854,-0.002783954822895781,-0.31730960852245066,0.6215504675611287,-0.025083778945342167,0.03327219014818256,-0.08857444486812029,-0.15057563346069058,0.4790905315803609,0.188353308719449,0.120417002573343,0.0617871898240151,0.042879803800499786
Base_IL10x10:2,Base_IL10x10,10.0,10.0,0.0,0.0,0.0,262144,3,42,0.0001809252570258009,-3.7425008017346144,0.019742007612387435,-1.0456552623439852,1.6147366712017561,0.31018560235181714,-0.14995161754801714,0.7080246572741774,0.1536602723671413,-0.06500825606491205,-0.27366704290413385,0.07323340614097382,0.022270213705792193,-1.0456552623439852,1.6147366712017561,-0.14995161754801714,-0.06500825606491205,-0.27366704290413385,0.5658210811841881,0.07323340614097382,0.022270213705792193,-0.0788883660460562,-0.06512246702269155,0.2573127066697654,0.11709013460899938,0.06214258282432369,0.03074980451305182,0.021126513175795787
Base_IL10x10:3,Base_IL10x10,10.0,10.0,0.0,0.0,0.0,262144,3,42,0.013753461093758402,-1.8615879967594637,0.007244799673813616,0.7496107225842961,0.21306655799254592,0.6794609350193073,0.19059123924684251,1.5509265807334107,0.33791950311871455,0.016373410552390263,-0.35922280235182963,0.03780801591590085,0.08379162123771947,0.7496107225842961,0.21306655799254592,0.19059123924684251,0.016373410552390263,-0.35922280235182963,0.5028041499421598,0.03780801591590085,0.08379162123771947,-0.11620645375260337,-0.28195244296790223,0.5157562517219818,0.2600657467369097,0.20928561836948814,0.08497892667799707,0.04634094599841548
Base_IL10x10:4,Base_IL10x10,10.0,10.0,0.0,0.0,0.0,262144,3,42,0.000748539201626295,-3.1257854503587836,0.08017515316367606,-1.0546516507162762,1.9412590805879302,0.5996244622803691,0.13630608883774487,1.36869313462764,0.26877315293447795,0.019613428288094932,-0.3680512286714932,0.011044142838306908,-0.015147563229932562,-1.0546516507162762,1.9412590805879302,0.13630608883774487,0.019613428288094932,-0.3680512286714932,0.5861436369721724,0.011044142838306908,-0.015147563229932562,-0.05955620091132176,-0.24671000466137902,0.4601692689374974,0.18395862012251799,0.06914424942166054,0.03656931618990708,0.029751205368050863
Base_IL10x10:5,Base_IL10x10,10.0,10.0,0.0,0.0,0.0,262144,3,42,0.005923775977366389,-2.2274013737891214,0.04625227666278321,1.380660372010635,-0.35087430383774465,0.5100429130917907,0.06603346436078844,1.164215734060239,0.27928454751973397,-0.08006421035193131,-0.23383474411290017,-0.030185677869466947,0.1148829817988212,1.380660372010635,-0.35087430383774465,0.06603346436078844,-0.08006421035193131,-0.23383474411290017,0.5410323858668803,-0.030185677869466947,0.1148829817988212,-0.13274118047925682,-0.17583698602571796,0.4388281029079069,0.2029528300319932,0.1888798452734746,0.08390286560871911,0.04167263949943851
Base_IL10x10:6,Base_IL10x10,10.0,10.0,0.0,0.0,0.0,262144,3,42,0.008239632869161947,-2.084092138600114,0.045686124431728675,0.9912250432419394,0.7694233437921394,0.5867279187271829,0.126863500899205,1.339255692141481,0.3148296615980658,-0.051677519882650166,-0.2929484274981037,-0.021212419485104644,0.058439642673187735,0.9912250432419394,0.7694233437921394,0.126863500899205,-0.051677519882650166,-0.2929484274981037,0.5757219904609537,-0.021212419485104644,0.058439642673187735,-0.12969092324001633,-0.24445305436040365,0.5078762909705821,0.23086651248217854,0.1578695931661723,0.07291153706408651,0.043569072664411436
Base_IL10x10:7,Base_IL10x10,10.0,10.0,0.0,0.0,0.0,262144,3,42,0.006732919141801504,-2.1717966011091057,0.010527489954777433,0.09467029828681595,1.2685896692427474,0.5221762407819692,0.07624385419379563,1.1919110723167525,0.30256083658853045,0.022014518563729303,-0.26106499311518566,0.010724447829768679,0.08371598067168734,0.09467029828681595,1.2685896692427474,0.07624385419379563,0.022014518563729303,-0.26106499311518566,0.622480059819629,0.010724447829768679,0.08371598067168734,-0.02957290441208521,-0.1241109554921813,0.5096538596216005,0.2505590260227926,0.1875321137908726,0.09042380358486878,0.056358242017992534
Base_IL10x10:8,Base_IL10x10,10.0,10.0,0.0,0.0,0.0,262144,3,42,0.005331552877984318,-2.273146279131833,0.002000193411500528,1.0606631940764193,-1.1989421924122863,0.6404130983598688,0.1648869527787038,1.4617966180321134,0.3213433124494391,0.01336558131683463,-0.3715676555896965,-0.010210484774859571,0.0473164102444848,1.0606631940764193,-1.1989421924122863,0.1648869527787038,0.01336558131683463,-0.3715676555896965,0.5575398680741245,-0.010210484774859571,0.0473164102444848,-0.1189468275731704,-0.266802540641953,0.5445817924598229,0.1973322827370786,0.1336498768086736,0.049150089468047345,0.02488942653243411
Base_IL10x10:9,Base_IL10x10,10.0,10.0,0.0,0.0,0.0,262144,3,42,0.00019752831047893245,-3.7043706509051155,0.014555353021909957,-0.8766079001961253,-0.682061635669136,0.4322011416222127,-0.005887343477846496,0.9865353609272145,0.20454485753917018,0.04011762508569379,-0.26619760387400004,0.07473348154495064,0.09363305946294409,-0.8766079001961253,-0.682061635669136,-0.005887343477846496,0.04011762508569379,-0.26619760387400004,0.5253182300324115,0.07473348154495064,0.09363305946294409,-0.030265394042169397,-0.0653419845576121,0.3453176260947211,0.17032382321826883,0.12674125001337683,0.046461176416236774,0.024270692894448595
