env,step,x_shape,taps,gdc,gdc2,gain,gain_ratio,drive_rms,pred_b_ber,allowed_ber,stop_reason,pred_a,pred_b,real_lb,real_ber,grad_norm
HighNoise_IL16x16,0,"[0.0071575743301652735, -0.28422505710066437, -0.057416538312028406, -0.022261135747031095, -2.030751197917661, -2.8485453399543124]","[0.007158, -0.284225, 0.62894, -0.057417, -0.022261]",-2.030751197917661,-2.8485453399543124,0.5251026880846129,1.198590933769945,0.15000000000000005,0.006514032258720344,0.00814254032340043,,-2.813152433564953,-2.186150095057368,-3.4731344187294244,0.00033640743160703564,5.823143615509819
HighNoise_IL16x16,1,"[0.013162970466945804, -0.2824637495820443, -0.060024338706444864, -0.015324105390453775, -1.882632274996061, -3.0990284425232186]","[0.013163, -0.282464, 0.629025, -0.060024, -0.015324]",-1.882632274996061,-3.0990284425232186,0.5194518448696724,1.185692410111099,0.15,0.0058501859204432806,0.007312732400554101,,-2.868217911557545,-2.2328303317059324,-3.472363430472905,0.00033700517472438115,5.5819402204223385
HighNoise_IL16x16,2,"[0.018580144764151284, -0.28117467857439127, -0.06327550734212806, -0.008471974183794447, -1.7359561847038623, -3.340197423606182]","[0.01858, -0.281175, 0.628498, -0.063276, -0.008472]",-1.7359561847038623,-3.340197423606182,0.5149197423656472,1.1753475059704341,0.15,0.005278031832042297,0.006597539790052872,,-2.9236131999531305,-2.2775279948589344,-3.477527525897963,0.00033302165448682885,5.10741595429228
HighNoise_IL16x16,3,"[0.024158961004003478, -0.2803186017055513, -0.06701770963709316, -0.002353390668547107, -1.5908188963112777, -3.5723668616501625]","[0.024159, -0.280319, 0.626151, -0.067018, -0.002353]",-1.5908188963112777,-3.5723668616501625,0.512880087765785,1.1706918232499086,0.15000000000000002,0.0047303757412161685,0.00591296967652021,,-2.98497149412939,-2.3251043611954403,-3.4774356797529973,0.0003330920905410627,4.857337635704936
HighNoise_IL16x16,4,"[0.0303453262214737, -0.27971368835103877, -0.07147288666491766, 0.0021062840756603035, -1.445641476853992, -3.794763847306704]","[0.030345, -0.279714, 0.616362, -0.071473, 0.002106]",-1.445641476853992,-3.794763847306704,0.5198270179917167,1.1865487742335465,0.14999999999999997,0.0041651990721256905,0.005206498840157113,,-3.069104752184102,-2.380364237027995,-3.4775541189923125,0.000333001263241922,4.312053529346441
HighNoise_IL16x16,5,"[0.0368899916251934, -0.27896194070398883, -0.07613570749244253, 0.005039327690815456, -1.2963681159531195, -4.004729642487494]","[0.03689, -0.278962, 0.602973, -0.076136, 0.005039]",-1.2963681159531195,-4.004729642487494,0.531537544090468,1.2132790323909337,0.14999999999999997,0.003641557606450337,0.004551947008062922,,-3.166215328641225,-2.4387128154733744,-3.474827593905849,0.00033509844003573445,4.115664035476963
HighNoise_IL16x16,6,"[0.04356176261976981, -0.2778403120833432, -0.08063835856470787, 0.00686683704899915, -1.1409655336843978, -4.200422897133132]","[0.043562, -0.27784, 0.591093, -0.080638, 0.006867]",-1.1409655336843978,-4.200422897133132,0.5418465185835555,1.2368101314392959,0.15,0.00319237836108999,0.003990472951362487,,-3.261045196500681,-2.4958856416334814,-3.472295199989009,0.00033705812458548965,4.112181234350209
HighNoise_IL16x16,7,"[0.05018383736745671, -0.27644461405985876, -0.08489579319213723, 0.00803218300729442, -0.9796237222683915, -4.381320892866795]","[0.050184, -0.276445, 0.580444, -0.084896, 0.008032]",-0.9796237222683915,-4.381320892866795,0.5506954797937934,1.2570086276964014,0.15,0.00281743001133629,0.0035217875141703627,,-3.352284378615068,-2.550146863593471,-3.478279791924796,0.00033244530815540154,4.162671017428135
HighNoise_IL16x16,8,"[0.056681597324909634, -0.2748621054274708, -0.08890519518603454, 0.008822653096127508, -0.8134576631370645, -4.5476689304398485]","[0.056682, -0.274862, 0.570728, -0.088905, 0.008823]",-0.8134576631370645,-4.5476689304398485,0.5582595605253798,1.2742742764788402,0.15000000000000002,0.002506177271743868,0.003132721589679835,,-3.4398458969695263,-2.6009882129040163,-3.48012223193885,0.00033103793792763406,4.211564105894086
HighNoise_IL16x16,9,"[0.06302470858153177, -0.27315998653783935, -0.09268993037227609, 0.009404578087859813, -0.6439108744937595, -4.7002123671705585]","[0.063025, -0.27316, 0.561721, -0.09269, 0.009405]",-0.6439108744937595,-4.7002123671705585,0.5647552003831063,1.289101119340576,0.15,0.0022467338240022066,0.0028084172800027585,,-3.524006800587132,-2.648448376452442,-3.4835766569633737,0.00032841527087626156,4.238076980724142
