sample_id,env,il_tx_db,il_rx_db,cd_ps_nm,dgd_ps,pol_deg,num_symbols,n_sim_seeds,sim_seed0,mlse_ber,log10_ber_mlse,ber_std_log10,ctle_dc,ctle_dc2,driver_gain,drive_rms,x_0,x_1,x_2,x_3,x_4,x_5,x_6,x_7,x_8,x_9,x_10,ffe_tap_0,ffe_tap_1,ffe_tap_2,ffe_tap_3,ffe_tap_4,ffe_tap_5,ffe_tap_6,ffe_tap_7,ffe_tap_8,tx_fir_0,tx_fir_1,tx_fir_2,tx_fir_3,tx_fir_4,tx_fir_5,tx_fir_6
Base_IL10x10:16,Base_IL10x10,10.0,10.0,0.0,0.0,0.0,262144,3,42,0.0031531993450263,-2.501248572319572,0.0113654958598091,-1.8894752331020808,-2.806156148684396,2.01133231959727,0.2296972403979215,-0.0527719356625019,-0.0018702347275348,-0.0033072982914093,-0.2210428800121606,0.0206932546932009,0.1451415958501888,-0.0809492864752415,0.0648025443426057,-1.8894752331020808,-2.806156148684396,2.01133231959727,-0.0527719356625019,-0.0018702347275348,-0.0033072982914093,-0.2210428800121606,0.4094209699451563,0.0206932546932009,0.1451415958501888,-0.0809492864752415,0.0648025443426057,-0.1746633299131733,-0.3845353327638726,1.0,0.4346627330306803,0.4781900751842811,-0.041316998558186,0.1687297972777751
Base_IL10x10:17,Base_IL10x10,10.0,10.0,0.0,0.0,0.0,262144,3,42,0.0086418707122778,-2.0633922352898124,0.0076366420467291,-1.7846112807779575,1.7512615726589844,2.081641993622383,0.2381110949117879,-0.0944340416675384,-0.0873417435070931,-0.0847890378224517,-0.2299105082190836,0.0585993933906214,0.0199982762922428,-0.077394445420078,-0.0300958026978903,-1.7846112807779575,1.7512615726589844,2.081641993622383,-0.0944340416675384,-0.0873417435070931,-0.0847890378224517,-0.2299105082190836,0.3174367509830003,0.0585993933906214,0.0199982762922428,-0.077394445420078,-0.0300958026978903,-0.8393940799142667,-1.0,0.9721109689729064,0.5426051849996764,0.1981588754718501,-0.2833274474450573,-0.2106360137845561
Base_IL10x10:18,Base_IL10x10,10.0,10.0,0.0,0.0,0.0,262144,3,42,0.0005870502995961,-3.23132468597357,0.0407920227276235,2.172528333416503,1.2060438998697591,2.237119273423036,0.2550262004634804,-0.0782477716660716,0.0210560477044374,0.0492641219760992,-0.3655573915162881,0.0290620367586235,0.0456100640609054,-0.0906337101798176,0.0511064649812507,2.172528333416503,1.2060438998697591,2.237119273423036,-0.0782477716660716,0.0210560477044374,0.0492641219760992,-0.3655573915162881,0.2694623911565061,0.0290620367586235,0.0456100640609054,-0.0906337101798176,0.0511064649812507,-0.085798101499496,-1.0,0.3188879997072055,0.3228007018589507,0.2129039513112625,-0.1622759190670292,0.0689789979407475
Base_IL10x10:19,Base_IL10x10,10.0,10.0,0.0,0.0,0.0,262144,3,42,0.0001724667400472,-3.763294645557023,0.0108669071009943,-1.202320383818444,-2.173641797831372,1.8675075681442967,0.2134088772883825,0.0234335437927371,-0.0473089140222768,0.0450118021192369,-0.2088248597822875,-0.0148775778288639,0.0827528705439901,-0.0079618650024472,-0.0700819110947233,-1.202320383818444,-2.173641797831372,1.8675075681442967,0.0234335437927371,-0.0473089140222768,0.0450118021192369,-0.2088248597822875,0.499746655813437,-0.0148775778288639,0.0827528705439901,-0.0079618650024472,-0.0700819110947233,-0.0361323784791757,-0.2140863262168927,1.0,0.334612907411648,0.2904978064260545,0.0372157102088357,-0.1348305030738794
Base_IL10x10:20,Base_IL10x10,10.0,10.0,0.0,0.0,0.0,262144,3,42,0.0116694252657187,-1.9329505329926304,0.0157872558658977,-1.0806370333440205,-2.6644855763203266,1.8526864387591755,0.2116316457821089,-0.087063092932363,-0.0921803650283447,-0.0431642901329772,-0.2224222645356544,-0.0845540288918012,0.0088719947316799,-0.0475155371821164,-0.0759719987764542,-1.0806370333440205,-2.6644855763203266,1.8526864387591755,-0.087063092932363,-0.0921803650283447,-0.0431642901329772,-0.2224222645356544,0.3382564277886086,-0.0845540288918012,0.0088719947316799,-0.0475155371821164,-0.0759719987764542,-0.5376506201694246,-0.7235330591139758,1.0,0.0191056976982145,0.0154402647239753,-0.241810348938341,-0.3509584925618912
Base_IL10x10:21,Base_IL10x10,10.0,10.0,0.0,0.0,0.0,262144,3,42,0.0006032457410679,-3.219505735539709,0.0124043708574559,0.1104535500606422,-0.9905517865290512,1.735009946598984,0.1981505902311618,0.0197380535504273,0.0843961050549105,-0.0612475265957714,-0.2105331395135001,0.0107472744277419,0.0447828864990279,-0.0442404771557826,0.0681138520100144,0.1104535500606422,-0.9905517865290512,1.735009946598984,0.0197380535504273,0.0843961050549105,-0.0612475265957714,-0.2105331395135001,0.4562006851928237,0.0107472744277419,0.0447828864990279,-0.0442404771557826,0.0681138520100144,-0.1919804926578329,-0.3553561191797365,1.0,0.455158803683923,0.2558727429570188,0.0219158848732712,0.1859513837237142
Base_IL10x10:22,Base_IL10x10,10.0,10.0,0.0,0.0,0.0,262144,3,42,0.018388935405201,-1.73544341274288,0.012231940179404,0.7002762932703754,0.4149845506546439,2.3673315722435118,0.2704691881068376,0.083604599536271,-0.0340817309941244,-0.0700037598879375,-0.21736733684611,-0.0878769419733367,0.1254421427692039,0.0872661349728705,-0.0271411763039834,0.7002762932703754,0.4149845506546439,2.3673315722435118,0.083604599536271,-0.0340817309941244,-0.0700037598879375,-0.21736733684611,0.2672161767161625,-0.0878769419733367,0.1254421427692039,0.0872661349728705,-0.0271411763039834,-0.5797566161835284,-1.0,0.7128468644760467,0.041443403564244,0.6574681201653149,0.6597891968018779,0.1673829313972525
Base_IL10x10:23,Base_IL10x10,10.0,10.0,0.0,0.0,0.0,262144,3,42,0.0371828576110392,-1.4296572364840878,0.0685815822050586,-2.4342124535710563,-1.2808187751360762,2.4120504002094654,0.2749943509358098,-0.0495298997268446,0.0811020860231265,-0.0107162589251521,-0.34733535547714,0.0443092012000911,0.145033400714403,-0.0847465210398478,0.0186586417223795,-2.4342124535710563,-1.2808187751360762,2.4120504002094654,-0.0495298997268446,0.0811020860231265,-0.0107162589251521,-0.34733535547714,0.2185686351710152,0.0443092012000911,0.145033400714403,-0.0847465210398478,0.0186586417223795,-0.2447980139682752,-1.0,0.4355398491148685,0.3497684941893837,0.5033662670772108,-0.1111701357113183,0.0458628801079114
Base_IL10x10:24,Base_IL10x10,10.0,10.0,0.0,0.0,0.0,262144,3,42,0.0281525322776115,-1.550482534925201,0.0400054556042704,-1.4822509112367597,0.1389160534479196,1.6728727671037515,0.1912936934133522,0.074673729536069,0.0349949138669472,-0.1106551046995285,-0.3414440972141667,0.0450476710633109,0.068558449532501,0.0623462233855366,0.0622798107019398,-1.4822509112367597,0.1389160534479196,1.6728727671037515,0.074673729536069,0.0349949138669472,-0.1106551046995285,-0.3414440972141667,0.2,0.0450476710633109,0.068558449532501,0.0623462233855366,0.0622798107019398,-0.4934870614742285,-1.0,0.2325794886204591,0.2237552000980617,0.3011944013494022,0.3098623337642987,0.2899215009732334
Base_IL10x10:25,Base_IL10x10,10.0,10.0,0.0,0.0,0.0,262144,3,42,0.0322003585655799,-1.492139292211444,0.015972419953748,-2.348426017046854,2.0705393877798226,2.445574179919677,0.2786096420809366,0.0410039809644799,-0.096448744435595,0.0213096711018611,-0.2129968780888966,-0.0167819572667638,0.144422828086242,-0.0838634365059978,-0.0570229655444402,-2.348426017046854,2.0705393877798226,2.445574179919677,0.0410039809644799,-0.096448744435595,0.0213096711018611,-0.2129968780888966,0.3261495380057232,-0.0167819572667638,0.144422828086242,-0.0838634365059978,-0.0570229655444402,-0.2211769449810249,-0.6090189811181338,1.0,0.3668808525204361,0.6312434177568976,-0.1331415667034123,-0.2070260500023681
