env,step,x_shape,taps,gdc,gdc2,gain,gain_ratio,drive_rms,pred_b_ber,allowed_ber,stop_reason,pred_a,pred_b,real_lb,real_ber,grad_norm
HighNoise_IL16x16,0,"[-0.0361664818414717, -0.3, -0.007634245631061714, 0.05625472324175681, 5.954059819430911, 1.7035383670535436]","[-0.036166, -0.3, 0.599945, -0.007634, 0.056255]",5.954059819430911,1.7035383670535436,0.21146713650530755,0.4826914779851804,0.155,0.0,0.0,,-4.867581071062202,0.0,-4.391944108330044,4.055607258598336e-05,9.383496840102524
HighNoise_IL16x16,1,"[-0.028400085942550776, -0.2945946777304121, -0.005717311755168004, 0.05531613365169496, 5.665455507052752, 1.666275102613476]","[-0.0284, -0.294595, 0.615972, -0.005717, 0.055316]",5.665455507052752,1.666275102613476,0.211717261996107,0.4832624103996964,0.155,0.0,0.0,,-4.919756421640652,0.0,-4.397914327175585,4.0002365423173445e-05,5.663279888913625
HighNoise_IL16x16,2,"[-0.02032071635938519, -0.28985200057085786, -0.005067137538286138, 0.05473531097086786, 5.424418673332553, 1.5193819520238698]","[-0.020321, -0.289852, 0.630025, -0.005067, 0.054735]",5.424418673332553,1.5193819520238698,0.21433220975613734,0.4892312480167481,0.15499999999999997,0.0,0.0,,-4.95763036755467,0.0,-4.404870893869533,3.936670865681825e-05,4.514428228216082
HighNoise_IL16x16,3,"[-0.012046634026406497, -0.28606082821803247, -0.005733110176971312, 0.05459299204842599, 5.370161405826451, 1.251009767611287]","[-0.012047, -0.286061, 0.641566, -0.005733, 0.054593]",5.370161405826451,1.251009767611287,0.21807442555367534,0.49777316949024275,0.15500000000000003,0.0,0.0,,-4.987379750028114,0.0,-4.4101837124201815,3.888806084566178e-05,3.5963961993949223
HighNoise_IL16x16,4,"[-0.0037836960342001267, -0.2834667860653216, -0.007531575189890172, 0.05495995333792123, 5.351277334038395, 0.9860941316399533]","[-0.003784, -0.283467, 0.650258, -0.007532, 0.05496]",5.351277334038395,0.9860941316399533,0.22225530920612077,0.5073163871401981,0.15499999999999997,0.0,0.0,,-5.012965579243735,0.0,-4.408434414495258,3.904501423545507e-05,2.9247344811029907
HighNoise_IL16x16,5,"[0.004195731008169085, -0.28217737693784695, -0.010320108757475098, 0.055755353494720876, 5.3374693329420175, 0.7288442326579206]","[0.004196, -0.282177, 0.647551, -0.01032, 0.055755]",5.3374693329420175,0.7288442326579206,0.23022885429585624,0.5255166726680124,0.155,0.0,0.0,,-5.035450677804186,0.0,-4.409330793998852,3.89645088230627e-05,2.6139474059183585
HighNoise_IL16x16,6,"[0.011765353606161991, -0.2811078151603781, -0.01353395019583437, 0.05653785629775822, 5.328393041664248, 0.4791175151721248]","[0.011765, -0.281108, 0.637055, -0.013534, 0.056538]",5.328393041664248,0.4791175151721248,0.2411335083146173,0.5504074602022765,0.15500000000000003,0.0,0.0,,-5.057389418462699,0.0,-4.420298384573243,3.79928274676833e-05,2.5181711193782528
HighNoise_IL16x16,7,"[0.019082709444862025, -0.2794429242369874, -0.01648126223385207, 0.05706834780539113, 5.321747680457124, 0.2368137716065713]","[0.019083, -0.279443, 0.627925, -0.016481, 0.057068]",5.321747680457124,0.2368137716065713,0.25173323033845674,0.5746022148789243,0.15500000000000003,0.0,0.0,,-5.0804228103628954,0.0,-4.411965438994399,3.872884639781663e-05,2.4278751283055864
HighNoise_IL16x16,8,"[0.026090633029610316, -0.2773189894364616, -0.019251428720177113, 0.05742814077051704, 5.316276547074552, 0.0017544269483514008]","[0.026091, -0.277319, 0.619911, -0.019251, 0.057428]",5.316276547074552,0.0017544269483514008,0.26205260392882374,0.5981570507391548,0.15499999999999997,0.0,0.0,,-5.104460220047068,0.0,-4.410189161159377,3.888757295189153e-05,2.2997765540544974
HighNoise_IL16x16,9,"[0.032779842108438026, -0.2748537466487613, -0.021880113666208345, 0.057677543268967374, 5.311590247858281, 0.0]","[0.03278, -0.274854, 0.612809, -0.02188, 0.057678]",5.311590247858281,0.0,0.26583469396330395,0.6067899885033188,0.155,0.0,0.0,,-5.119777920780587,0.0,-4.410189161159377,3.888757295189153e-05,2.1635461706456645
HighNoise_IL16x16,10,"[0.03925509579946903, -0.2725441215666957, -0.02453395767370088, 0.05794822369613864, 5.301172847796174, 0.0]","[0.039255, -0.272544, 0.605719, -0.024534, 0.057948]",5.301172847796174,0.0,0.2697226375288416,0.6156645458316403,0.15500000000000003,0.0,0.0,,-5.133614089733483,0.0,-4.408401918368675,3.904793589172422e-05,2.0188699499080447
HighNoise_IL16x16,11,"[0.04551151133233472, -0.2703497718034363, -0.027204596683100643, 0.058222797555145735, 5.285887082087096, 0.0]","[0.045512, -0.27035, 0.598711, -0.027205, 0.058223]",5.285887082087096,0.0,0.2737234358918627,0.6247967037020377,0.15500000000000003,0.0,0.0,,-5.146070700068252,0.0,-4.405778104604834,3.9284560192502214e-05,1.867784221751034
HighNoise_IL16x16,12,"[0.051545042866683516, -0.2682381637957538, -0.02988957167707575, 0.05848782645698611, 5.266454841610226, 0.0]","[0.051545, -0.268238, 0.591839, -0.02989, 0.058488]",5.266454841610226,0.0,0.27780432759379603,0.6341116813371286,0.15500000000000003,0.0,0.0,,-5.157173389405768,0.0,-4.414807188391161,3.847625652963766e-05,1.709548284066032
HighNoise_IL16x16,13,"[0.05735168880167914, -0.26618533694836194, -0.03259232158442926, 0.05873370095383456, 5.24344620559426, 0.0]","[0.057352, -0.266185, 0.585137, -0.032592, 0.058734]",5.24344620559426,0.0,0.2819419217164741,0.6435560870040495,0.15499999999999997,0.0,0.0,marginal_gain,-5.166942357730753,0.0,-4.408401918368675,3.904793589172422e-05,1.5438204041825005
