sample_id,env,il_tx_db,il_rx_db,cd_ps_nm,dgd_ps,pol_deg,num_symbols,n_sim_seeds,sim_seed0,mlse_ber,log10_ber_mlse,ber_std_log10,ctle_dc,ctle_dc2,driver_gain,gain_u,gain_ratio,drive_rms,x_0,x_1,x_2,x_3,x_4,x_5,x_6,ffe_tap_0,ffe_tap_1,ffe_tap_2,ffe_tap_3,ffe_tap_4,tx_fir_0,tx_fir_1,tx_fir_2,tx_fir_3,tx_fir_4,tx_fir_5,tx_fir_6
IL20x20:13,IL20x20,20.0,20.0,0.0,0.0,0.0,262144,3,42,0.012467263651644729,-1.904228856176328,0.06516338420181232,-0.5679550682553425,0.3708047934178249,0.5815332572039769,0.12300130338785965,1.3273984414608009,0.13191333651029213,-0.00952170346211613,-0.32878910752618634,-0.0793785045772813,-0.021738491168197097,-0.5679550682553425,0.3708047934178249,0.12300130338785965,-0.00952170346211613,-0.32878910752618634,0.5605721932662191,-0.0793785045772813,-0.021738491168197097,-0.0919888642323673,-0.05205684124984411,0.22309253475409951,0.07212805182930927,0.0361874243525529,0.014004565433870034,0.013217729818901885
IL20x20:14,IL20x20,20.0,20.0,0.0,0.0,0.0,262144,3,42,0.053742882672977554,-1.2696790424917774,0.006583356262222367,0.3077531747415416,-0.8910434848287956,0.48350066011725384,0.04282381817793929,1.1036308151500887,0.05802855408385654,0.10331668617986593,-0.29790307281817496,-0.17641785099149132,0.019551174849179002,0.3077531747415416,-0.8910434848287956,0.04282381817793929,0.10331668617986593,-0.29790307281817496,0.4028112151612888,-0.17641785099149132,0.019551174849179002,-0.009842594302461765,-0.03794433849244453,0.11114147715607427,-0.011411034710695303,0.005193652294330515,-0.0017210907817599745,0.0033622426134131997
IL20x20:15,IL20x20,20.0,20.0,0.0,0.0,0.0,262144,3,42,0.04985740725124685,-1.3022703099829518,0.024039331117271398,-1.290716602757675,1.5440437949766124,0.525055511178039,0.07863196817796997,1.198483248523257,0.0624576755354898,0.1175271237018791,-0.27166333679058596,-0.19062332061983767,-0.06874435272105603,-1.290716602757675,1.5440437949766124,0.07863196817796997,0.1175271237018791,-0.27166333679058596,0.3514418661666412,-0.19062332061983767,-0.06874435272105603,0.002312501493058975,-0.028678611006840198,0.08565486984009896,-0.05577566718429495,-0.05115646917062054,-0.03318218679139067,-0.01585445539606634
IL20x20:16,IL20x20,20.0,20.0,0.0,0.0,0.0,262144,3,42,0.008627838677171677,-2.0640979839066675,0.07112030486721511,-1.6478773528883193,1.1769572454398674,0.5438424523331239,0.093899852416837,1.241366017651504,0.10107331365120695,0.10876255746125432,-0.23973192907412944,-0.14264142845062042,0.015680238113802862,-1.6478773528883193,1.1769572454398674,0.093899852416837,0.10876255746125432,-0.23973192907412944,0.493183846900193,-0.14264142845062042,0.015680238113802862,0.008080958962751216,0.025817359034572166,0.1886791042927994,0.0385652386117101,0.040535216133929096,0.019679763004647105,0.019536609770281127
IL20x20:17,IL20x20,20.0,20.0,0.0,0.0,0.0,262144,3,42,0.010478873689651901,-1.9796853945141286,0.0682285315559405,-0.09896560071039606,-1.6531185708031055,0.43836122677979894,0.00025888048183985373,1.0005962720378885,0.1023287120205034,-0.00781882708930274,-0.21704378186268608,-0.17421680429062056,0.027047935926171045,-0.09896560071039606,-1.6531185708031055,0.00025888048183985373,-0.00781882708930274,-0.21704378186268608,0.5738726508312195,-0.17421680429062056,0.027047935926171045,-0.04353442513113474,0.01838797264275513,0.189765106653702,0.039573822171186226,0.03405338499865694,0.01256013318722375,0.010684202570981856
IL20x20:18,IL20x20,20.0,20.0,0.0,0.0,0.0,262144,3,42,0.03341263951236649,-1.4760892148624343,0.019523486187111402,1.3131568283124468,-0.8437843422406226,0.6330806131565145,0.15988576113612035,1.4450596054702456,0.24114201180090128,-2.0731405622746724e-05,-0.20085163687795216,-0.10343437513030314,-0.030344199633276194,1.3131568283124468,-0.8437843422406226,0.15988576113612035,-2.0731405622746724e-05,-0.20085163687795216,0.6653490569528457,-0.10343437513030314,-0.030344199633276194,-0.05496724582621983,0.07301156700869454,0.4232795380329659,0.17454357133166465,0.07551059788520335,0.03404722888781697,0.026890963288017773
IL20x20:19,IL20x20,20.0,20.0,0.0,0.0,0.0,262144,3,42,0.024686841871706958,-1.6075344647629688,0.03493963718167232,-1.6488138791817593,-1.4249993342341671,0.3982340987547558,-0.04143480947320656,0.9090027362582876,0.06935309486787564,0.1034331363755436,-0.2882097040497443,-0.08623181743930189,0.06361261556378127,-1.6488138791817593,-1.4249993342341671,-0.04143480947320656,0.1034331363755436,-0.2882097040497443,0.458512726571629,-0.08623181743930189,0.06361261556378127,-0.007078303569078062,-0.007734689458719235,0.12164834512404372,0.04013316315413293,0.04581611662588324,0.01891573811480488,0.013403325563599931
IL20x20:20,IL20x20,20.0,20.0,0.0,0.0,0.0,262144,3,42,0.017230952947416805,-1.763690703494495,0.09362530539431828,-1.860890162037587,1.1028002641924992,0.42164522474749916,-0.01662606699614994,0.9624405951780396,0.09024325375962258,0.01616231687108908,-0.28115003756663676,-0.08426665471638789,-0.046059288717830556,-1.860890162037587,1.1028002641924992,-0.01662606699614994,0.01616231687108908,-0.28115003756663676,0.5723617021280557,-0.08426665471638789,-0.046059288717830556,-0.040833348457452436,-0.0012544342219180655,0.1662588792814459,0.04441348389808246,0.01883887364500058,0.008249717076239973,0.0097015525279017
IL20x20:21,IL20x20,20.0,20.0,0.0,0.0,0.0,262144,3,42,0.08704867454541562,-1.0602378373208543,0.01371310492707309,0.7966922449552443,-0.5820906387128431,0.5978910153002055,0.1350487740087241,1.3647363964852899,0.10918961921169199,-0.009844245609593509,-0.27409440685485204,-0.19923512574798466,-0.012925535155427222,0.7966922449552443,-0.5820906387128431,0.1350487740087241,-0.009844245609593509,-0.27409440685485204,0.5039006866321425,-0.19923512574798466,-0.012925535155427222,-0.08659421745808364,-0.048058512837890296,0.19351109652346038,-0.004460762516610999,-0.010359035256877125,-0.012753789503175125,-0.002035796200930221
IL20x20:22,IL20x20,20.0,20.0,0.0,0.0,0.0,262144,3,42,0.003984546141776592,-2.3996211395996956,0.07771099270690981,0.16949262058872483,1.5888796245647012,0.6225435762769703,0.152596503030191,1.421007934893792,0.11954337279723463,0.05343096838085265,-0.2587250174989143,-0.14305098305386446,-0.04496196805175879,0.16949262058872483,1.5888796245647012,0.152596503030191,0.05343096838085265,-0.2587250174989143,0.4998310630146098,-0.14305098305386446,-0.04496196805175879,-0.03389578385906205,-0.007823804885474345,0.23174808099898592,0.03998161921117638,0.003571083036470847,-0.002098264783118831,0.006840948704629632
