env,step,x_shape,taps,gdc,gdc2,gain,gain_ratio,drive_rms,pred_b_ber,allowed_ber,stop_reason,pred_a,pred_b,real_lb,real_ber,grad_norm
IL20x10_TxHeavy,0,"[-0.02607640225566433, -0.2965375576332701, -0.0026760989572278114, 0.05316224889780625, 0.0, 0.0]","[-0.026076, -0.296538, 0.621548, -0.002676, 0.053162]",0.0,0.0,0.3793525446056848,0.8659040050346606,0.135,0.00021833812319120354,0.00028656650355584327,,-3.2246593400490373,-3.660870427158302,-3.460974626053035,0.00034595959015720757,8.097712550576844
IL20x10_TxHeavy,1,"[-0.017872065575501445, -0.2937648712917179, -0.003695207953807102, 0.048913427067816824, 0.0, 0.0]","[-0.017872, -0.293765, 0.635754, -0.003695, 0.048913]",0.0,0.0,0.3701257930369534,0.8448431705933656,0.13500000000000004,0.00018557179912221064,0.00028656650355584327,,-3.3159496370181127,-3.7314880217387696,-3.485709841126815,0.0003268061034709131,6.947669415155774
IL20x10_TxHeavy,2,"[-0.01020725517198204, -0.2928766776249049, -0.005725003674799722, 0.04392634336896296, 0.0, 0.0]","[-0.010207, -0.292877, 0.647265, -0.005725, 0.043926]",0.0,0.0,0.3644231729778826,0.8318264619444936,0.13500000000000004,0.00016535115500200366,0.00028656650355584327,,-3.3578865328438106,-3.7815927671292027,-3.4995345720378954,0.0003165668450177563,5.0592700382189335
IL20x10_TxHeavy,3,"[-0.0037025412364117887, -0.2941592628355244, -0.00887357358066214, 0.038501642470784726, 0.0, 0.0]","[-0.003703, -0.294159, 0.654763, -0.008874, 0.038502]",0.0,0.0,0.36316580400838505,0.8289564117972724,0.135,0.00015535979532474756,0.00028656650355584327,,-3.3927086734711858,-3.808661359587147,-3.5182905440900236,0.0003031862182215364,4.022783071930672
IL20x10_TxHeavy,4,"[0.002181065716160038, -0.2965953650239627, -0.01257214516740708, 0.033588040989526065, 0.0, 0.0]","[0.002181, -0.296595, 0.655063, -0.012572, 0.033588]",0.0,0.0,0.3675069434914732,0.8388654268237234,0.13500000000000004,0.00015055720416270966,0.00028656650355584327,,-3.424632960313624,-3.822298458661647,-3.523033217670289,0.00029989331322789633,3.9360241035092813
IL20x10_TxHeavy,5,"[0.00779376130969577, -0.29926754054817833, -0.016289909718114184, 0.02897525814431363, 0.0, 0.0]","[0.007794, -0.299268, 0.647674, -0.01629, 0.028975]",0.0,0.0,0.3776314722731995,0.8619755130636829,0.135,0.00014795682411857889,0.00028656650355584327,,-3.456017409522105,-3.8298649993529885,-3.515200885903369,0.0003053508365180267,3.8445160360205466
IL20x10_TxHeavy,6,"[0.01340086112948533, -0.3, -0.019624566806938012, 0.02433216226060816, 0.0, 0.0]","[0.013401, -0.3, 0.642642, -0.019625, 0.024332]",0.0,0.0,0.3853500335270831,0.8795937765968571,0.13499999999999998,0.0001441016826125518,0.00028656650355584327,,-3.488649298881069,-3.841330948088994,-3.5238342364565707,0.000299340695611985,3.6119902061134566
IL20x10_TxHeavy,7,"[0.018776827015794702, -0.3, -0.02280801312359003, 0.01983696723870622, 0.0, 0.0]","[0.018777, -0.3, 0.638578, -0.022808, 0.019837]",0.0,0.0,0.39207485068912906,0.8949437358802307,0.13500000000000004,0.00014107135106400693,0.00028656650355584327,,-3.5175341071416915,-3.8505611743257675,-3.526670525843706,0.00029739213186039657,3.456661964895521
IL20x10_TxHeavy,8,"[0.02380433448299587, -0.3, -0.025925981677169755, 0.015544191327028521, 0.0, 0.0]","[0.023804, -0.3, 0.634725, -0.025926, 0.015544]",0.0,0.0,0.3986940969626167,0.9100527207546604,0.135,0.00013966578194079944,0.00028656650355584327,,-3.5436471303055215,-3.8549099828233846,-3.5247402995500745,0.00029871683590028343,3.327269528562137
IL20x10_TxHeavy,9,"[0.028468589144671118, -0.3, -0.02894738106294962, 0.01143708942075379, 0.0, 0.0]","[0.028469, -0.3, 0.631147, -0.028947, 0.011437]",0.0,0.0,0.4051240868455645,0.9247297120419186,0.13500000000000004,0.00013961073460502115,0.00028656650355584327,,-3.5676783336099285,-3.85508118772652,-3.526670525843706,0.00029739213186039657,3.199257033984318
IL20x10_TxHeavy,10,"[0.0327562204752302, -0.3, -0.03184115191551228, 0.007495877247829611, 0.0, 0.0]","[0.032756, -0.3, 0.627907, -0.031841, 0.007496]",0.0,0.0,0.4112726419980229,0.9387643049486941,0.135,0.00014067522349299626,0.00028656650355584327,,-3.58963304637359,-3.8517823862027742,-3.5247520731835027,0.00029870873785851833,3.0726155412281453
IL20x10_TxHeavy,11,"[0.0366413065890914, -0.3, -0.03456667998441586, 0.00366292490334957, 0.0, 0.0]","[0.036641, -0.3, 0.625129, -0.034567, 0.003663]",0.0,0.0,0.41699603561128756,0.9518284309776023,0.13500000000000004,0.0001426578070424297,0.00028656650355584327,,-3.6095546779887777,-3.845704456305045,-3.5247652031846273,0.00029869970715023044,2.958322522869009
IL20x10_TxHeavy,12,"[0.040168654976991146, -0.3, -0.03713154800844296, 5.2219041906559436e-05, 0.0, 0.0]","[0.040169, -0.3, 0.622648, -0.037132, 5.2e-05]",0.0,0.0,0.4223635236202599,0.9640801726095867,0.13500000000000004,0.00014535883925187798,0.00028656650355584327,,-3.627336099906355,-3.8375585537002768,-3.528588473522433,0.0002960816732839731,2.802459467926077
IL20x10_TxHeavy,13,"[0.04338987675092828, -0.3, -0.039558922451378924, -0.003137209183370125, 0.0, 0.0]","[0.04339, -0.3, 0.613914, -0.039559, -0.003137]",0.0,0.0,0.43377705174148984,0.9901325079696185,0.13499999999999998,0.00014858643097291613,0.00028656650355584327,,-3.642567593965105,-3.8280208488705556,-3.528588473522433,0.0002960816732839731,2.599751161174413
IL20x10_TxHeavy,14,"[0.046781428137672346, -0.3, -0.04146307177299389, -0.006394214169285831, 0.0, 0.0]","[0.046781, -0.3, 0.605361, -0.041463, -0.006394]",0.0,0.0,0.44508802384340035,1.0159507506126464,0.135,0.00015182062624576645,0.00028656650355584327,,-3.664136485594175,-3.818669221482788,-3.528588473522433,0.0002960816732839731,2.292239137748934
