env,step,x_shape,taps,gdc,gdc2,gain,gain_ratio,drive_rms,pred_b_ber,allowed_ber,stop_reason,pred_a,pred_b,real_lb,real_ber,grad_norm
HighNoise_IL16x16,0,"[-0.02638904128577218, -0.29657647851112, -0.00376556340446121, 0.053364248126344056, 0.0, 0.0]","[-0.026389, -0.296576, 0.619905, -0.003766, 0.053364]",0.0,0.0,0.375199224651969,0.8564237038392353,0.15,0.0001986912807964251,0.0002805171001850516,,-3.6335734445723484,-3.701821190691313,-3.247930048384801,0.0005650279762831597,7.055688466176726
HighNoise_IL16x16,1,"[-0.018152942791135558, -0.29299574518024657, -0.004687544464136536, 0.04981671640338281, 0.0, 0.0]","[-0.018153, -0.292996, 0.634347, -0.004688, 0.049817]",0.0,0.0,0.36610548824763123,0.8356664876686402,0.15000000000000002,0.00016929565749268687,0.0002805171001850516,,-3.7352671959436887,-3.771354181590716,-3.2895791245315684,0.0005133586396754333,6.913099457946815
HighNoise_IL16x16,2,"[-0.010146432454949835, -0.29095025511195854, -0.006642936993349351, 0.045764866989376304, 0.0, 0.0]","[-0.010146, -0.29095, 0.646496, -0.006643, 0.045765]",0.0,0.0,0.35969670598302017,0.8210379045492358,0.15000000000000002,0.0001497629452652404,0.0002805171001850516,,-3.7756830597188245,-3.824595627607947,-3.201210572510077,0.0006292010337660762,5.0583104764387326
HighNoise_IL16x16,3,"[-0.0028801034275324168, -0.2909546402174331, -0.009909029746219123, 0.0413117465262951, 0.0, 0.0]","[-0.00288, -0.290955, 0.654944, -0.009909, 0.041312]",0.0,0.0,0.35709901916359454,0.8151084664770476,0.15,0.0001385156336528356,0.0002805171001850516,,-3.807823084846919,-3.8585012069173135,-3.2253876212974415,0.0005951307337728704,3.8560803920133577
HighNoise_IL16x16,4,"[0.003611853438457757, -0.29256753554302073, -0.014062572434722913, 0.037265083234474666, 0.0, 0.0]","[0.003612, -0.292568, 0.652493, -0.014063, 0.037265]",0.0,0.0,0.3625159564548633,0.8274730802439244,0.15,0.00013292727127502303,0.0002805171001850516,,-3.8361020150682816,-3.8763859103345872,-3.2903656591622106,0.0005124297562677308,3.598546114676757
HighNoise_IL16x16,5,"[0.009803336069271081, -0.29446883806325275, -0.018183534009420205, 0.03341661861228342, 0.0, 0.0]","[0.009803, -0.294469, 0.644128, -0.018184, 0.033417]",0.0,0.0,0.37224328180296123,0.8496765163272341,0.15,0.00012960703526767808,0.0002805171001850516,,-3.8633546111325834,-3.887371423658292,-3.310706131672646,0.0004889831211927264,3.3488049282956682
HighNoise_IL16x16,6,"[0.016026580059126275, -0.2960344412158922, -0.021925399163228432, 0.029647958070202696, 0.0, 0.0]","[0.016027, -0.296034, 0.636366, -0.021925, 0.029648]",0.0,0.0,0.38160411432245994,0.8710434017860305,0.15000000000000002,0.00012718221744470608,0.0002805171001850516,,-3.891268152650459,-3.895573607284435,-3.3581099017382994,0.0004384197380681471,3.082216761675603
HighNoise_IL16x16,7,"[0.022327322197049644, -0.29734548386717, -0.025242933128561098, 0.026061955865399677, 0.0, 0.0]","[0.022327, -0.297345, 0.629022, -0.025243, 0.026062]",0.0,0.0,0.39060677011693107,0.891592718824312,0.15000000000000002,0.0001256090155051268,0.0002805171001850516,,-3.9174792603624686,-3.9009791882770655,-3.381443091986353,0.0004154864911733522,2.886725145073445
HighNoise_IL16x16,8,"[0.028634220960760164, -0.29855141813621056, -0.028202133729473108, 0.022680055856101514, 0.0, 0.0]","[0.028634, -0.298551, 0.621932, -0.028202, 0.02268]",0.0,0.0,0.3994027728667061,0.9116703329529927,0.15,0.00012500672336452053,0.0002805171001850516,,-3.9418488479026053,-3.9030666282592463,-3.3890646391175028,0.0004082586177946828,2.6950270736180792
HighNoise_IL16x16,9,"[0.03490352400311241, -0.2997582331513326, -0.030846187482394982, 0.01951090093903091, 0.0, 0.0]","[0.034904, -0.299758, 0.614981, -0.030846, 0.019511]",0.0,0.0,0.4081080652846967,0.9315408931401431,0.15,0.00012539587211333672,0.0002805171001850516,,-3.9643848568182385,-3.901716759740602,-3.394584159782641,0.00040310282356895686,2.5013339588890466
