env,step,x_shape,taps,gdc,gdc2,gain,gain_ratio,drive_rms,pred_b_ber,allowed_ber,stop_reason,pred_a,pred_b,real_lb,real_ber,grad_norm
Comb_IL20x20_CD15_DGD5,0,"[-0.02607640225566433, -0.2965375576332701, -0.0026760989572278114, 0.05316224889780625, -0.21948408800897848, -0.20451585540213507]","[-0.026076, -0.296538, 0.621548, -0.002676, 0.053162]",-0.21948408800897848,-0.20451585540213507,0.5627232872409252,1.2844631071465995,0.19500000000000003,0.00020510753097047793,0.00028656650355584327,,-2.9910085237122983,-3.688018393269486,-1.1432953776015697,0.0718959824050157,8.098498235792258
Comb_IL20x20_CD15_DGD5,1,"[-0.02579195181479803, -0.3, -0.009405442414305812, 0.04813321419383449, -0.4676782904633233, -0.35643898684712505]","[-0.025792, -0.3, 0.616669, -0.009405, 0.048133]",-0.4676782904633233,-0.35643898684712505,0.5966387958332583,1.361878100509606,0.19499999999999998,0.00019101816827844345,0.00028656650355584327,,-3.0742594240288406,-3.7189253238107884,-1.209040965714791,0.0617958107227465,10.365762380610583
Comb_IL20x20_CD15_DGD5,2,"[-0.023855238105447284, -0.3, -0.01663148422766285, 0.043162057342754925, -0.7066857246870778, -0.5066115518707593]","[-0.023855, -0.3, 0.616351, -0.016631, 0.043162]",-0.7066857246870778,-0.5066115518707593,0.6246981614021582,1.4259259561793156,0.19499999999999998,0.00017227788312336608,0.00028656650355584327,,-3.1671924671829,-3.7637704733007147,-1.2609407141744466,0.05483518156790277,10.658149517521453
Comb_IL20x20_CD15_DGD5,3,"[-0.021320284210245777, -0.3, -0.023333277179342644, 0.03789740016112151, -0.9347312411308555, -0.6581461118678134]","[-0.02132, -0.3, 0.617449, -0.023333, 0.037897]",-0.9347312411308555,-0.6581461118678134,0.6507031847612545,1.4852846034267395,0.19499999999999998,0.00015608007350311723,0.00028656650355584327,,-3.264123499514508,-3.8066525390902766,-1.3167467832165312,0.04822288807616323,10.042172490431515
Comb_IL20x20_CD15_DGD5,4,"[-0.01843051164274403, -0.3, -0.029381537134015732, 0.03229678466693792, -1.1507814075522327, -0.8126104376478713]","[-0.018431, -0.3, 0.619891, -0.029382, 0.032297]",-1.1507814075522327,-0.8126104376478713,0.6741385175578678,1.5387777164069112,0.19499999999999998,0.00014239870288561558,0.00028656650355584327,,-3.3646096480063914,-3.8464939666836093,-1.3871550420119287,0.04100576873144936,9.482111220045105
Comb_IL20x20_CD15_DGD5,5,"[-0.01544357538437699, -0.3, -0.03475933323779036, 0.026375261737106966, -1.3535602685491928, -0.9715094777749881]","[-0.015444, -0.3, 0.623422, -0.034759, 0.026375]",-1.3535602685491928,-0.9715094777749881,0.6948609256347497,1.5860783511407206,0.19499999999999998,0.0001310794342214354,0.00028656650355584327,,-3.4676747949365065,-3.8824654418322226,-1.4520026045864443,0.03531810516592698,9.088154088237859
Comb_IL20x20_CD15_DGD5,6,"[-0.012556945693084909, -0.3, -0.039454389887103015, 0.020145639210856377, -1.541503674163312, -1.136200366338248]","[-0.012557, -0.3, 0.627843, -0.039454, 0.020146]",-1.541503674163312,-1.136200366338248,0.7127230285592064,1.6268500994275428,0.19499999999999998,0.0001218282885357414,0.00028656650355584327,,-3.572776549202128,-3.914251856789269,-1.5222471800178095,0.03004365872003885,8.85201908532828
Comb_IL20x20_CD15_DGD5,7,"[-0.009908002282975496, -0.3, -0.043454686257024665, 0.013644547821946811, -1.7127040724186147, -1.3077978273004673]","[-0.009908, -0.3, 0.632993, -0.043455, 0.013645]",-1.7127040724186147,-1.3077978273004673,0.7275680367069073,1.6607350757975514,0.195,0.0001143295480728242,0.00028656650355584327,,-3.679615316973631,-3.941841513204283,-1.5867486549015706,0.025897112600312515,8.79452584548145
Comb_IL20x20_CD15_DGD5,8,"[-0.0075659342437620885, -0.29960533446113813, -0.046763293714308506, 0.006948471474412812, -1.8649380250584446, -1.4869839106755323]","[-0.007566, -0.299605, 0.639117, -0.046763, 0.006948]",-1.8649380250584446,-1.4869839106755323,0.7384251414658153,1.6855173281575333,0.19500000000000003,0.00010820125844505197,0.00028656650355584327,,-3.787929274612647,-3.965767688096699,-1.6610921872840672,0.021822666349745744,8.94494121325624
Comb_IL20x20_CD15_DGD5,9,"[-0.005458528052056833, -0.29890468033480305, -0.04951427607689169, 0.0002183046686440055, -1.9958185107556314, -1.673761618372522]","[-0.005459, -0.298905, 0.645904, -0.049514, 0.000218]",-1.9958185107556314,-1.673761618372522,0.7456278548956446,1.7019581257604306,0.195,0.0001033433489789089,0.00028656650355584327,,-3.896562208824207,-3.98571746867101,-1.7267185296409073,0.01876210103609288,9.13063009425568
