env,il,cd,dgd,pol,seed_lb,seed_ber,pa_seed,pb_seed,n_steps_requested,n_steps_actual,best_lb,best_ber,best_step,final_lb,final_ber,max_lb,delta_lb_seed_to_best,delta_lb_seed_to_final,trace_spearman_preda_real,trace_spearman_predb_real,best_taps,best_gdc,best_gdc2,early_stop,cloud
Base_IL10,10.0,0.0,0.0,0.0,-3.2569689139226656,0.0005533897185146029,-2.3219695461510983,-2.927886281267078,30,12,-3.4755886934088234,0.00033451169552002114,4,-3.4109458586877746,0.00038819875776397513,-3.3546899346022636,-0.21861977948615774,-0.15397694476510893,0.4104615586388092,-0.4104615586388092,"[0.004557, 0.014139, 0.003005, -0.3, 0.558649, -0.066391, 0.032094, -0.003795, -0.01737]",-0.028609827332128118,-0.01097075741863334,True,"{'n': 16, 'seed_lb': -3.2569689139226656, 'seed_ber': 0.0005533897185146029, 'real_lb_min': -3.3048924662398482, 'real_lb_max': -0.42601177931923984, 'spearman_real_va': 0.8176470588235294, 'spearman_real_vb': 0.6911764705882353, 'agree_a': 1.0, 'agree_b': 1.0, 'n_better_than_seed': 1}"
IL_Sweep_14dB,14.0,0.0,0.0,0.0,-2.6825057272315456,0.002077276331439144,-2.160807490579801,-2.927886281267078,30,10,-3.247353145131066,0.0005657790405708999,5,-3.1993822814698745,0.000631855424871151,-2.8362990068996505,-0.5648474178995206,-0.5168765542383289,0.6484848484848483,-0.6484848484848483,"[0.008937, 0.021123, 0.000151, -0.3, 0.541481, -0.069477, 0.019552, -0.015366, -0.023913]",-0.016077956616564398,-0.01208641712880077,True,"{'n': 16, 'seed_lb': -2.6825057272315456, 'seed_ber': 0.002077276331439144, 'real_lb_min': -2.8997738729406874, 'real_lb_max': -0.4262222929915642, 'spearman_real_va': 0.8264705882352942, 'spearman_real_vb': 0.6852941176470588, 'agree_a': 1.0, 'agree_b': 0.9375, 'n_better_than_seed': 1}"
IL_Worst_20dB,20.0,0.0,0.0,0.0,-1.2354093723052368,0.058155477732258494,-1.9776879159101755,-2.927886281267078,30,11,-2.526741215856205,0.0029734372935112992,7,-2.339142166138313,0.004579919386811153,-1.3613979503337457,-1.291331843550968,-1.1037327938330763,0.7454545454545456,-0.7454545454545456,"[0.012925, 0.02798, 0.002549, -0.3, 0.518883, -0.076371, 0.004156, -0.027837, -0.029299]",-0.017793280283566644,-0.01507882167570126,True,"{'n': 16, 'seed_lb': -1.2354093723052368, 'seed_ber': 0.058155477732258494, 'real_lb_min': -1.604982508441974, 'real_lb_max': -0.42531398682904886, 'spearman_real_va': 0.5794117647058823, 'spearman_real_vb': 0.3852941176470588, 'agree_a': 0.9375, 'agree_b': 0.875, 'n_better_than_seed': 2}"
CD_Sweep_15ps,10.0,15.0,0.0,0.0,-3.1826765879670216,0.0006566340689837452,-2.3219695461510983,-2.927886281267078,30,12,-3.4755886934088234,0.00033451169552002114,5,-3.4109458586877746,0.00038819875776397513,-3.3271688609510006,-0.2929121054418018,-0.22826927072075298,0.45854880407820414,-0.45854880407820414,"[0.005217, 0.015986, 0.010541, -0.3, 0.538889, -0.076311, 0.030421, -0.002876, -0.019759]",-0.03210382246411462,-0.011972915120861679,True,"{'n': 16, 'seed_lb': -3.1826765879670216, 'seed_ber': 0.0006566340689837452, 'real_lb_min': -3.234854599632093, 'real_lb_max': -0.4258061485905648, 'spearman_real_va': 0.8323529411764706, 'spearman_real_vb': 0.7088235294117646, 'agree_a': 1.0, 'agree_b': 0.9375, 'n_better_than_seed': 1}"
CD_Sweep_28ps,10.0,28.0,0.0,0.0,-3.1587644305616105,0.0006938020351526364,-2.3219695461510983,-2.927886281267078,30,12,-3.4702598599037566,0.00033864146953878685,6,-3.464995619911399,0.0003427712435575525,-3.2941686008480753,-0.31149542934214614,-0.30623118934978866,0.658467236889857,-0.658467236889857,"[0.0055, 0.017309, 0.017792, -0.3, 0.521593, -0.085403, 0.029174, -0.001521, -0.021709]",-0.03519204102522634,-0.012758235548160617,True,"{'n': 16, 'seed_lb': -3.1587644305616105, 'seed_ber': 0.0006938020351526364, 'real_lb_min': -3.2022301243427007, 'real_lb_max': -0.4256484049668547, 'spearman_real_va': 0.8823529411764707, 'spearman_real_vb': 0.7676470588235293, 'agree_a': 1.0, 'agree_b': 1.0, 'n_better_than_seed': 1}"
DGD_Sweep_2ps,10.0,0.0,2.0,45.0,-3.3546899346022636,0.00044188582000792917,-2.3219695461510983,-2.927886281267078,30,12,-3.4755886934088234,0.00033451169552002114,4,-3.4109458586877746,0.00038819875776397513,-3.4109458586877746,-0.12089875880655976,-0.056255924085510944,0.4180210438103401,-0.4180210438103401,"[0.004557, 0.014139, 0.003005, -0.3, 0.558649, -0.066391, 0.032094, -0.003795, -0.01737]",-0.028609827332128118,-0.01097075741863334,True,"{'n': 16, 'seed_lb': -3.3546899346022636, 'seed_ber': 0.00044188582000792917, 'real_lb_min': -3.2569689139226656, 'real_lb_max': -0.4255146068088586, 'spearman_real_va': 0.8823529411764707, 'spearman_real_vb': 0.7676470588235293, 'agree_a': 0.9375, 'agree_b': 1.0, 'n_better_than_seed': 0}"
DGD_Sweep_5ps,10.0,0.0,5.0,45.0,-3.3271688609510006,0.000470794238139289,-2.3219695461510983,-2.927886281267078,30,12,-3.4702598599037566,0.00033864146953878685,4,-3.4063501069986253,0.00039232853178274084,-3.397301978021228,-0.143090998952756,-0.07918124604762466,-0.16709054599455947,0.16709054599455947,"[0.004557, 0.014139, 0.003005, -0.3, 0.558649, -0.066391, 0.032094, -0.003795, -0.01737]",-0.028609827332128118,-0.01097075741863334,True,"{'n': 16, 'seed_lb': -3.3271688609510006, 'seed_ber': 0.000470794238139289, 'real_lb_min': -3.3085267508949423, 'real_lb_max': -0.42585396100261125, 'spearman_real_va': 0.8764705882352942, 'spearman_real_vb': 0.75, 'agree_a': 1.0, 'agree_b': 1.0, 'n_better_than_seed': 0}"
Combined_Stress,20.0,15.0,5.0,45.0,-1.1125108868551676,0.07717721686269327,-1.9776879159101755,-2.927886281267078,30,11,-2.241058912033378,0.005740385886084313,9,-2.229041483496503,0.005901447072816176,-1.2062487404227913,-1.1285480251782103,-1.1165305966413352,0.990909090909091,-0.990909090909091,"[0.012098, 0.030433, 0.015489, -0.3, 0.496167, -0.088954, 0.002055, -0.025863, -0.02894]",-0.019236147233183808,-0.015317230517036526,True,"{'n': 16, 'seed_lb': -1.1125108868551676, 'seed_ber': 0.07717721686269327, 'real_lb_min': -1.4969066913926987, 'real_lb_max': -0.4253283137545964, 'spearman_real_va': 0.55, 'spearman_real_vb': 0.3323529411764706, 'agree_a': 0.9333333333333333, 'agree_b': 0.8666666666666667, 'n_better_than_seed': 2}"
