sample_id,ctle_dc,ctle_dc2,mlse_ber,log10_ber,ffe_tap_0,ffe_tap_1,ffe_tap_2,ffe_tap_3,ffe_tap_4,ffe_tap_5,ffe_tap_6,ffe_tap_7,ffe_tap_8,tx_fir_0,tx_fir_1,tx_fir_2,tx_fir_3,tx_fir_4,tx_fir_5,tx_fir_6
0,3.6971797159183106,1.263874035155261,0.11404314318640162,-0.9429308214423913,0.28836781318543325,-0.05713166353192564,-0.052757579375973425,0.20379078959128216,1.0,-0.06752825320436631,0.11220731329450895,-0.17902834191059708,0.12156418070841692,0.018568637834237137,0.12177835032655292,0.2580104619454524,0.15184611345713492,0.09229134633511744,0.03256570371037664,0.048802253554145796
1,1.5054309220700186,0.9609208390021948,0.10739880437914145,-0.9690005534077071,-0.18041123940726975,-0.24627802949665456,0.12790684046397582,-0.12894682848398123,1.0,0.09376697574035175,0.05903182838346459,0.1759336245638953,-0.006019145176831253,-0.018759294062080135,0.03524191460281986,0.17782636521787162,0.11500720278582069,0.08133231413664187,0.07051426831296072,0.04357167940775044
2,0.6096142762698311,0.09579237761689385,0.06999063670411985,-1.1549600556960704,-0.0365274263220256,0.013993642209561074,0.05700879059268149,-0.15146793633639666,1.0,0.24336648495087787,-0.2676583916123556,0.07575998369888186,-0.21721314112973616,-0.00035908011615040804,0.05898881536478006,0.172833261217267,0.09262008540954476,0.018313474094002323,0.004640333967316047,-0.01897804138499175
3,4.919432726627373,4.548325465013294,0.0007112503601267646,-3.1479775007008763,0.06217657135322765,0.09930974708026975,0.09020225239255852,-0.01631113791181048,1.0,-0.2938408667433827,-0.0051568414077252985,-0.29163897645160064,-0.13784271147786778,0.05501524407714741,0.11760468074566438,0.28658075500774977,0.13649008341704844,0.058220954426646244,-0.03294290197887969,-0.04256894649269664
4,0.7382937612400626,0.34215061879097675,0.20632562662057044,-0.6854468272439758,-0.2752311455756617,-0.26964980345881734,-0.28581007953060067,-0.13809370999241458,1.0,0.10055032205958145,0.034558570692750964,0.10848375648629094,-0.2559864984311791,-0.07498927341347207,0.013050453651645874,0.11723399318413937,0.06687686447738024,0.04134670598642861,0.01489141311500731,-0.016949300138321733
5,2.217150507504681,0.35971367481616007,0.08369346009795448,-1.0773084769450625,-0.20495997246074252,-0.0918022086809253,0.09936392268674933,-0.1657994552569776,1.0,-0.1658115496135879,0.1665657812906934,0.07936232526733852,0.06072937764121413,-0.012111151238074162,0.033815192846938916,0.16922523478888973,0.07877209074678508,0.07161570725339385,0.05558958360039236,0.04514766260031574
6,1.34492295541358,0.1389082065269191,0.17898300201670989,-0.7471882119300235,-0.16520052088853715,-0.16664132886184294,0.07963042916805559,-0.06532949965722479,1.0,0.16930958450399985,-0.2962660738201974,-0.23236776214822363,-0.17859118502941876,-0.011091390153389726,0.04112882785594268,0.15888369677005437,0.08902661838206988,-0.006016947533098765,-0.04400154028077354,-0.041752617878306475
7,3.053607419619147,0.890540254477234,0.17100619418035148,-0.7669881583234857,0.29153562459815413,-0.030722558593117386,-0.26185602092198046,0.12772981815424034,1.0,0.2582825091774933,-0.07838441516760658,0.14631192187266995,0.06790142504558191,-0.024385696029373165,0.09072109609917282,0.22337160739525908,0.1545115160484965,0.08400078317424077,0.07664310737149779,0.05952628204174907
8,0.322096820552416,3.7062473880622413,0.15936509651397293,-0.7976067899111972,0.24820070593790178,0.215578083941568,-0.0584442061153998,-0.1713500918759723,1.0,-0.03390681362194015,0.23007298564176726,-0.04221670780517892,0.19666143683092463,0.017066082024935078,0.04685587662071484,0.15970424383775428,0.10410571779369689,0.09382699011623408,0.06736043187071447,0.07645349520366565
9,1.9997049852446986,4.500095255838627,0.029854508787093056,-1.524990070113082,-0.06244569363081393,0.0657911038874767,0.21226615311732772,-0.11291430636782891,1.0,-0.15099045362674435,-0.06528908477793567,-0.11740854378316604,0.17217370502420512,0.04386434593388356,0.0790079829652386,0.21331029359731127,0.10780262214375218,0.051243587400673016,0.030591781748991645,0.06197145383670527
10,4.329759022594616,4.31274349400864,0.04357533851915874,-1.3607592303469056,-0.15057257420721226,0.28749008785985675,-0.2973797609884378,-0.20309075291320433,1.0,0.23556637472881026,-0.1580150670567477,-0.08833480845064315,0.13101832753144643,-0.05553486917255536,0.06912208625899638,0.19415096206830976,0.1237297462019292,0.04503204464186319,0.04032263540941265,0.052058681352331104
11,2.348919767400562,4.928431727898244,0.0032501440507058483,-2.48809739008566,-0.048136732886950064,-0.07116070900943858,0.22670821301275476,0.07602623412931746,1.0,-0.09005303183488175,-0.053956984285227716,0.03247244414104944,-0.02601583888678527,0.05278937522678559,0.1391141924154209,0.3009912656460537,0.17504532598581077,0.10739363843279207,0.08403366858693256,0.0666642652400446
12,2.1997414925806935,3.321030888569556,0.06609226447709594,-1.1798493679198663,0.13992477060932615,-0.06829495398046645,-0.10742533329634198,0.0202752577793488,1.0,0.10198751574784144,0.026251802754226606,0.13820104163630012,0.19915664274334025,-0.0175728488750026,0.09528820666923192,0.24384470569924224,0.16229013917638402,0.11732855919894805,0.12116382257160707,0.11963249842999658
13,4.298043161931874,0.3097931750001939,0.015197349467012388,-1.8182321497016818,-0.042651177890561054,0.15002246396448696,0.019025681658089908,-0.11050406094136046,1.0,0.13962272535255557,0.2999931588386911,0.15241243223602757,0.15015530896891713,0.014046712769706147,0.08624987652241417,0.25004831695801105,0.19688223366385257,0.17683890329432025,0.14125205936683802,0.11244213180759792
14,2.9739027213492375,1.4674459698002993,0.08586322385479689,-1.0661928093568827,0.1405540025007486,-0.2545472120983064,0.1911186520635075,-0.2668715184157128,1.0,-0.06914204682031712,-0.03878009269892756,-0.23259947069920275,-0.12225620172074143,0.0009350277555279769,0.022648180445947824,0.1648204238682386,0.08557316695963477,0.026144857438191213,-0.02988083732414973,-0.031116941808475743
15,0.49068251346428277,0.09307838127020586,0.07392502160760588,-1.131208539861532,0.006352112422741696,-0.0641688482315519,0.1628579252733004,0.13273378915693831,1.0,-0.04143257272234063,-0.03950167202791194,0.0800156298648483,-0.27259782679040756,0.03199278536341729,0.0906711917470531,0.2093149549698993,0.1084364454861966,0.05268050835059483,0.027887168909980532,-0.022794347435714308
16,4.716707152767944,2.3976177515123256,0.0032771535580524347,-2.484503208342262,-0.04113232228378677,0.10292519644645871,0.1607309358027315,-0.27781122376685286,1.0,0.10483354425918252,0.04308872331484126,0.09575106307706029,-0.1781424754416193,0.02995211174594882,0.06746548021880425,0.25824285562001786,0.18503500887617189,0.1277743172029632,0.07948594324980819,0.022816239359676218
17,1.5202708068343629,4.680628479951357,0.144311797752809,-0.8406981630887496,-0.11288727535144201,0.2836454828612305,0.21682321047282974,-0.15478081307101468,1.0,0.15835061765472538,-0.15391347318581772,-0.21493052911800092,0.06300228733078324,0.050435946281782114,0.08587846491264148,0.1937341665083318,0.12816322664115667,0.04939277348435688,0.01775631147379889,0.033627195552483787
18,2.2656330259716273,2.596843848710193,0.07146715643906655,-1.1458934974201733,0.10533276225273647,-0.07736803399190938,-0.006155657508115941,0.17180522128445072,1.0,0.12786839627036667,0.02590150162104965,-0.10481209731866212,0.038371659999581496,0.012519617699387739,0.12767604850410283,0.2945136167292874,0.20596260395076293,0.11890180512889194,0.05814302782626451,0.055386530394163275
19,3.582008913335714,2.24922419081775,0.15346802074330165,-0.8139821078847385,0.0984189560548399,-0.2151722911725017,-0.18543682737972347,-0.25584933380163744,1.0,0.26875401470501264,-0.15815378049244733,-0.26597981483745625,-0.13736236861225123,-0.0672122523147291,-0.020414305051416608,0.1542098452816231,0.12839164084293017,0.03352327700481225,-0.032041876523319884,-0.036319617742465386
20,1.5121954187384288,2.7837341751709483,0.1589509507346586,-0.7987368700922021,0.28206677854852763,-0.2348915479278183,-0.23505022235586068,-0.19804316925076534,1.0,-0.2859041808863125,0.24113110319100037,-0.27363954666533596,-0.06590329760208387,-0.0482412280696374,0.01395642016791616,0.09561519961850613,0.03501552062615092,0.028712103910920408,-0.01547493770259567,-0.010737217925703353
21,2.707681093622484,0.5965060545154377,0.15336898588303083,-0.8142624540874217,-0.05630827873069287,-0.11117433498276626,0.224640067304502,-0.28284123735785466,1.0,0.23348537786111523,0.20977830479882537,0.28316068267453276,-0.1395371261410951,0.009713153637642307,0.023336254733446346,0.16250226417270286,0.13815552674867623,0.11990297605942588,0.09676682068145091,0.039834173939989934
22,1.7534150622207973,0.1872352564906231,0.08248703543647364,-1.0836143045512532,0.15710971539246574,-0.07814657521360548,-0.06769885926382908,-0.09688668697711413,1.0,-0.18398593386806464,-0.1595774425287936,0.1376925421525841,-0.18736655941269806,-0.017348379161044092,0.03999626910186665,0.16350191596161298,0.05114927843902654,0.009171461059669518,0.01405835152297187,-0.01559993015394535
23,1.2574554080400577,1.3172271400080857,0.0996560789397868,-1.001496204545198,0.12115789812088082,-0.24372573429579486,-0.02338986957364294,-0.15107881276597032,1.0,-0.10797990696648008,-0.2996413082746839,-0.12644021448046658,0.0165645709652243,-0.03012055707475419,0.044017533908965394,0.14807530784931544,0.035478905382247766,-0.030317117080415207,-0.029331181640528142,-0.007634012170484758
24,3.989064539891482,3.371435294784066,0.05900677038317488,-1.2290981549449609,0.13595117141553517,-0.18023904512649752,-0.12516979222258992,0.019040769122820333,1.0,0.19991819525378995,0.007839678313867138,-0.05688093214720162,0.08267622852921787,-0.04690194115395633,0.0903932305709708,0.2935393611597427,0.22176514321597915,0.1293607195304705,0.08108338734304701,0.08098631582876797
25,3.3923336028576117,1.6635139158406087,0.01370282339383463,-1.863189939556764,0.007904420692326063,-0.1955602471895257,0.27766383093537705,-0.0735743518688854,1.0,-0.06877099870889926,0.011776195715927007,0.21755502937097285,-0.15093158342395624,0.036918404571366616,0.15355273342936318,0.20711123423966496,0.10382690838069934,0.09179044447093912,0.06328564084094161,0.024019199093349503
26,2.5422112748408363,4.532447129959159,0.16533419763756843,-0.7816373078973348,-0.07744385197325783,-0.2093473992571369,0.1529068995978228,-0.11164316157989135,1.0,-0.10617629114174622,0.2669503404831794,-0.20228541602470135,0.25885391598144236,-0.0076956379091949485,0.05650928162656369,0.1665584391656093,0.10584813284146838,0.08981794205545549,0.05141964186877261,0.07889116820823197
27,1.5578124876444135,4.542872170932944,0.13392214059348892,-0.8731476175907308,-0.22891661862274926,0.1961476075587193,-0.09691601457978817,0.008522656855166665,1.0,-0.14900421435803984,-0.09101808913704963,-0.29709539732908563,-0.10785135787110667,-0.010600430998764876,0.05551896866347987,0.17428879748029263,0.08201261040716079,0.0190240464050271,-0.034499600816991376,-0.02891739522661917
28,1.333690617628206,1.1347458202427407,0.083855517142034,-1.0764683583946055,0.18778695748139618,0.10704555047712105,-0.02407102346133133,-0.24337481627274965,1.0,-0.09347136979552284,0.03227512127228902,0.11818522376402171,-0.27791208424153785,0.0025828159688391895,0.028347919951700183,0.1581980947906622,0.07730629482279713,0.054239386369733335,0.03152784728243699,-0.01686238369294387
