sample_id,ctle_dc,ctle_dc2,mlse_ber,log10_ber,ffe_tap_0,ffe_tap_1,ffe_tap_2,ffe_tap_3,ffe_tap_4,ffe_tap_5,ffe_tap_6,ffe_tap_7,ffe_tap_8,tx_fir_0,tx_fir_1,tx_fir_2,tx_fir_3,tx_fir_4,tx_fir_5,tx_fir_6
0,3.6971797159183106,1.263874035155261,0.11404314318640162,-0.9429308214423913,0.28836781318543325,-0.05713166353192564,-0.052757579375973425,0.20379078959128216,1.0,-0.06752825320436631,0.11220731329450895,-0.17902834191059708,0.12156418070841692,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1.5054309220700186,0.9609208390021948,0.10739880437914145,-0.9690005534077071,-0.18041123940726975,-0.24627802949665456,0.12790684046397582,-0.12894682848398123,1.0,0.09376697574035175,0.05903182838346459,0.1759336245638953,-0.006019145176831253,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.6096142762698311,0.09579237761689385,0.06999063670411985,-1.1549600556960704,-0.0365274263220256,0.013993642209561074,0.05700879059268149,-0.15146793633639666,1.0,0.24336648495087787,-0.2676583916123556,0.07575998369888186,-0.21721314112973616,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,4.919432726627373,4.548325465013294,0.0007112503601267646,-3.1479775007008763,0.06217657135322765,0.09930974708026975,0.09020225239255852,-0.01631113791181048,1.0,-0.2938408667433827,-0.0051568414077252985,-0.29163897645160064,-0.13784271147786778,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,0.7382937612400626,0.34215061879097675,0.20632562662057044,-0.6854468272439758,-0.2752311455756617,-0.26964980345881734,-0.28581007953060067,-0.13809370999241458,1.0,0.10055032205958145,0.034558570692750964,0.10848375648629094,-0.2559864984311791,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,2.217150507504681,0.35971367481616007,0.08369346009795448,-1.0773084769450625,-0.20495997246074252,-0.0918022086809253,0.09936392268674933,-0.1657994552569776,1.0,-0.1658115496135879,0.1665657812906934,0.07936232526733852,0.06072937764121413,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,1.34492295541358,0.1389082065269191,0.17898300201670989,-0.7471882119300235,-0.16520052088853715,-0.16664132886184294,0.07963042916805559,-0.06532949965722479,1.0,0.16930958450399985,-0.2962660738201974,-0.23236776214822363,-0.17859118502941876,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,3.053607419619147,0.890540254477234,0.17100619418035148,-0.7669881583234857,0.29153562459815413,-0.030722558593117386,-0.26185602092198046,0.12772981815424034,1.0,0.2582825091774933,-0.07838441516760658,0.14631192187266995,0.06790142504558191,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,0.322096820552416,3.7062473880622413,0.15936509651397293,-0.7976067899111972,0.24820070593790178,0.215578083941568,-0.0584442061153998,-0.1713500918759723,1.0,-0.03390681362194015,0.23007298564176726,-0.04221670780517892,0.19666143683092463,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,1.9997049852446986,4.500095255838627,0.029854508787093056,-1.524990070113082,-0.06244569363081393,0.0657911038874767,0.21226615311732772,-0.11291430636782891,1.0,-0.15099045362674435,-0.06528908477793567,-0.11740854378316604,0.17217370502420512,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,4.329759022594616,4.31274349400864,0.04357533851915874,-1.3607592303469056,-0.15057257420721226,0.28749008785985675,-0.2973797609884378,-0.20309075291320433,1.0,0.23556637472881026,-0.1580150670567477,-0.08833480845064315,0.13101832753144643,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,2.348919767400562,4.928431727898244,0.0032501440507058483,-2.48809739008566,-0.048136732886950064,-0.07116070900943858,0.22670821301275476,0.07602623412931746,1.0,-0.09005303183488175,-0.053956984285227716,0.03247244414104944,-0.02601583888678527,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,2.1997414925806935,3.321030888569556,0.06609226447709594,-1.1798493679198663,0.13992477060932615,-0.06829495398046645,-0.10742533329634198,0.0202752577793488,1.0,0.10198751574784144,0.026251802754226606,0.13820104163630012,0.19915664274334025,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,4.298043161931874,0.3097931750001939,0.015197349467012388,-1.8182321497016818,-0.042651177890561054,0.15002246396448696,0.019025681658089908,-0.11050406094136046,1.0,0.13962272535255557,0.2999931588386911,0.15241243223602757,0.15015530896891713,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,2.9739027213492375,1.4674459698002993,0.08586322385479689,-1.0661928093568827,0.1405540025007486,-0.2545472120983064,0.1911186520635075,-0.2668715184157128,1.0,-0.06914204682031712,-0.03878009269892756,-0.23259947069920275,-0.12225620172074143,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,0.49068251346428277,0.09307838127020586,0.07392502160760588,-1.131208539861532,0.006352112422741696,-0.0641688482315519,0.1628579252733004,0.13273378915693831,1.0,-0.04143257272234063,-0.03950167202791194,0.0800156298648483,-0.27259782679040756,0.0,0.0,0.0,0.0,0.0,0.0,0.0
