sample_id,ctle_dc,mlse_ber,log10_ber,ffe_tap_0,ffe_tap_1,ffe_tap_2,ffe_tap_3,ffe_tap_4,ffe_tap_5,ffe_tap_6,ffe_tap_7,ffe_tap_8,tx_fir_0,tx_fir_1,tx_fir_2,tx_fir_3,tx_fir_4,tx_fir_5,tx_fir_6
0,-10.608512454530704,0.3026955488331893,-0.5189939653380989,0.09902260439514442,-0.0723438878439752,-0.052385859791991146,-0.18526973680290595,0.32667342365635954,-0.18780941773478876,-0.028097562235163676,-0.04457611397019904,0.003821393569472287,-0.015784026946794073,-0.020801732734329715,0.039194977336917645,-0.020409599299445063,-0.011046136595585175,-0.009148183541718997,-0.0005259215097542396
1,-12.876255269024416,0.2514495102276001,-0.5995492059593708,0.025454961406210442,-0.06163707980242326,0.09280732350111515,-0.05826438651200805,0.43626557943027566,-0.14598227616132708,0.04765565858011727,0.08597727612782154,-0.04595545847870158,0.010578311809424201,0.00625687496203203,0.05694928122708666,-0.01290876585430379,0.0054690979407249615,0.011150361346893973,-0.0037738806746774748
2,-11.60986688401491,0.27018510515701527,-0.5683385965664653,0.005217236882800735,-0.015063166439912214,0.059624191225991476,-0.154035452596813,0.445631945418833,-0.1793970698024395,-0.011989312112132222,0.053122161650292626,-0.0759194638707852,0.0039927273186788365,-0.008153413836034552,0.05763477177686053,-0.016310760995978606,-0.004267355067917673,0.004826931845510167,-0.008369201848256997
3,-15.452757885436338,0.25482569864592336,-0.59375677642567,0.02129561962342128,-0.07161542894920676,-0.06306830489532425,-0.07547447621559078,0.5981008383591307,-0.0583967509732434,-0.028832582535813812,0.03456295402939651,0.048653044418872415,-0.010565436656259452,0.008107639044189813,0.07829018753383675,-0.007505747385040394,-0.010078655762843884,0.0025930520887287953,0.007241605777735424
4,-8.503329039205582,0.19614304235090751,-0.707427092694782,0.007787007849466444,-0.03544757049262259,-0.0937226909349051,-0.016466981399468256,0.5784165651255946,-0.05694371519188722,0.0657167321803942,0.09102997348979978,0.05446876333586179,-0.0181303450360824,0.019890478796017547,0.0958959368023448,0.01564394549544711,0.02103362907764649,0.02427616971801151,0.01850827598896932
5,-13.686659403426368,0.30029170267934313,-0.5224566675691144,0.028219523564250306,0.04156125216209699,-0.07262883281039303,-0.09846824955039751,0.45991021963347856,-0.21831397524836094,-0.04971999082024751,0.0071992637730249115,-0.023978692437750217,-0.012713042511762569,-0.001342979044091329,0.056982150153323786,-0.026197595397181875,-0.011978920776922038,-0.0004308528370438677,-0.0012398996357599896
6,-10.874260944425926,0.2546186257562662,-0.5941098301902323,-0.06387051653786265,0.0447219270968978,-0.03354589157755383,-0.0810568741195953,0.46871621389242457,-0.17501397969981275,0.05778854699264642,0.04773315970382095,0.027552890379385686,-0.006417222536395092,0.0008452732642132594,0.06421248235483652,-0.011032506246166226,0.00627132102913588,0.009679629320077739,0.007734117135864619
7,-13.141634114574899,0.2876422500720254,-0.5411473226511562,0.08892350011425841,0.09123652816799994,0.0674446420599342,-0.16965592071607455,0.3546837188768286,-0.07993039500980624,-0.0177030817834568,-0.09394367173892325,0.03647854153271806,0.001942991424997263,-0.00905685803228529,0.045358839775217735,-0.010223634537131253,-0.007525987723215533,-0.011851159082265158,0.00673900071125831
8,-10.31465725416131,0.312653053874964,-0.5049373249408755,0.0757146596926732,-0.011323393948586537,0.00019416972583108372,-0.15232813838920223,0.35171056355554775,-0.23782935937577668,0.05643380834852732,0.048744296784765884,0.06572161017908935,-0.004542533828879486,-0.013067198896945968,0.043258821475016654,-0.023890692064322344,0.0039219840782783975,0.010709411261079754,0.013518936993654983
9,-13.214004179100414,0.2523228176318064,-0.5980434743198916,-0.05854063868614401,0.06941859796153341,-0.022216697291990772,-0.02300227120731338,0.5598227111010721,-0.14740900478607757,0.045127764064940346,-0.053446187723025146,-0.021016127177903368,-0.0024611056014236118,0.012766138627379067,0.07420116902196923,-0.012028944751739224,-0.0004970448449699212,-0.008443314632561361,-0.002075315162822132
10,-11.488472023608482,0.28362683664649957,-0.547252678791953,-0.09851523121027132,-0.09086963203750778,0.01565538437244258,-0.13753810212260964,0.31577341704192896,-0.24373015120891478,-0.0721630282593119,0.011763818738944654,0.013991235008068382,-0.0007056304045002892,0.028407389235046127,-0.037865794960163464,-0.011330114204347241,0.001178713568043959,0.002766825259971403,0.0
11,-11.265088966247381,0.29910328435609335,-0.524178818095741,-0.07219618976645495,0.09740914193092925,-0.004969970713381078,-0.12272658699614597,0.39780582091445205,-0.12079691763773479,0.07242212490960342,0.06362831098108411,-0.04804493615021438,-0.0018495017190328926,-0.006568673455440678,0.05318820546929077,-0.005120220845580338,0.010247449756452642,0.009917827410403425,-0.0038498127742745813
12,-9.09503407811934,0.2769554883318928,-0.5575900241672751,0.07539036090378466,-0.052790260239654385,0.08585442237101665,-0.15222023633647952,0.31856870773684076,-0.13963059566241506,0.029342078043105804,-0.058017677278293926,-0.08818566142840924,0.006667151771206052,-0.008182179706848921,0.043322852128048386,-0.012485202074427843,0.0010645550761625754,-0.013235078890196155,-0.014960309691055653
13,-10.445975963276979,0.29927434456928836,-0.5239305116581457,0.08451426830810434,0.08464237806896871,-0.044246100125245776,-0.19589927872582705,0.19999999999999996,-0.1841633133668807,-0.017920703915393396,-0.09676780153218845,0.0918461559573917,0.016266585508449952,-0.005711028812418271,-0.027094420331735963,0.016568593590094324,-0.01808489965102715,-0.013113706314518586,-0.014840729496077346
14,-12.378363661965926,0.31936941803514834,-0.49570667308941074,0.04516701387876672,-0.06061445241888661,-0.0030103402967722515,-0.10205876445721779,0.35993265073408875,-0.2203170592968537,-0.09329251201183769,0.04524189388602998,0.07036531301954652,-0.00469327825775529,-0.004076215783118564,0.04413517640727752,-0.027929450132245445,-0.01720885691791647,0.006600576251364116,0.01264786995936471
15,-9.090286912209503,0.2392952319216364,-0.621065954837264,0.02169771961289704,0.06870414407867587,0.05595176965630571,-0.06697827352272503,0.5307656326175549,-0.15770827299999224,0.0002513341669161839,-0.043449070699435446,-0.05449378264549749,0.011001996975609505,0.009417922529852345,0.08201202647436716,-0.0003481981493547597,-0.0015737284372175904,-0.00728816753343497,-0.007617976206993131
16,-9.292560996355995,0.26854652837798904,-0.570980457572704,0.02755265105989431,-0.032826697566309196,-0.04923315689973426,-0.10065206724024717,0.49749636176456113,-0.1013438911460305,-0.05010216120798803,-0.08128262919241944,0.059510383922816025,-0.013375285300205257,0.004214921890718226,0.07454149845403282,-0.0044987297028274,-0.010999117863343899,-0.01161096713330125,0.009434936217414574
17,-11.671664047380549,0.25045916162489196,-0.6012630774886881,0.0477445963856461,0.018189142425886453,0.007032775990696028,-0.1160281233783839,0.5941782096719431,-0.1397659422634692,0.02632730053857131,0.0010231352508082382,-0.049710774094595594,-0.0018839499578490726,0.0007939403880405959,0.08208857716801103,-0.005474380590714515,0.0008902948420239928,-0.0009734319130839077,-0.004946613350341528
18,-14.44516367135256,0.2976357677902622,-0.5263148795087723,0.0294769786009105,-0.04050374125561762,-0.08695548524693915,-0.03663709222838625,0.4863899023754161,-0.15108297897431325,-0.07758082514720643,0.033568286110717736,0.057804710060493016,-0.013253959514394597,0.008984872770970488,0.06246328529245038,-0.01952026954886393,-0.0150931246767924,0.004724493894904078,0.009983544016349558
19,-15.226994432077827,0.2523228176318064,-0.5980434743198916,0.07664849428707683,-0.009525596509056766,0.06520639564299512,-0.027416460781758217,0.565453666140143,-0.08770449106193923,0.042156490293999704,-0.0704992375564056,-0.0553891677266255,0.006990488506245394,0.0123212545766174,0.07157144232051826,-0.010163199304052286,-0.0032108685876909744,-0.013324768597446841,-0.006765454387339532
20,-9.790987158445397,0.26367581388648803,-0.5789297047813328,-0.08678907924908785,0.006510655336030214,0.09174811416396136,-0.06223159290518308,0.4739563356685367,-0.1514772012432111,0.06313383387368321,0.05246263422711264,0.011690553333193843,0.01251285013817057,0.008213355700761,0.06981588030663351,-0.0034340106162645046,0.009934381474987711,0.011991009530495068,0.007196922752065777
21,-8.95149824816335,0.268069360414866,-0.5717528218365029,0.05117375394840771,0.08220631868494664,0.08227590294249945,-0.09651227579324116,0.44398610068538713,-0.07978311126721248,0.059684671568337566,-0.07961792683081577,-0.024759938279152086,0.013377658478158829,0.008518502247306861,0.07040943667805402,0.005611269881858619,0.009948625935805361,-0.010094040209270867,-0.00243955162834754
22,-12.524527288871147,0.2477762172284644,-0.6059403816650692,-0.07461964346657146,-0.006531032367290002,-0.07277774048382411,-0.04559718264260611,0.5657630759031139,-0.11475007411862023,0.01958561024974488,0.09179860637122919,0.008577034397000128,-0.011638393832882019,0.00915873329333129,0.07772381490051945,-0.0058866380319558395,0.00122542610709595,0.012804837034521484,0.00440184139747289
23,-11.922955936015661,0.22920267934312877,-0.6397803098410585,-0.018467765867361288,-0.06581218325046286,0.040749367006837935,-0.06516942624356431,0.6190542517963609,-0.0837581116609221,0.058780022434834,-0.045680412452618224,0.0025284592870384206,0.0027632325734781456,0.009996058572563566,0.08769180575046259,0.002888706400737433,0.004850609498705343,-0.006046986838497956,0.0016099045339262642
24,-14.157145784907527,0.28323970037453183,-0.5478458737040499,-0.08201310577515573,-0.07481237538036505,-0.09319275625510065,-0.1381397578193825,0.23342261705233414,-0.2107300948691781,0.06145114159546486,0.09633371357872363,0.00990443767429532,-0.01648416352662664,-0.011668841335953205,0.02594395724044589,-0.023920197292173588,0.007903036186823316,0.014103186934619654,0.0022230624159287984
25,-11.738384170212939,0.23069720541630653,-0.6369576663355526,-0.0002924808429312087,0.04659751405086139,-0.08495551980423269,-0.02806339751116811,0.5900117523314425,-0.05701058974037507,-0.0766140339597064,0.04785808856806837,-0.06859662319121432,-0.012292009025211414,0.011635797590904712,0.08567181301465315,0.003419548867030137,-0.011687158276065568,0.003026925701903696,-0.006802441217448842
26,-8.032930562967866,0.25112539613944107,-0.6001093651624096,-0.005493302322160021,0.0626195639084387,0.007453261839844472,-0.17377847634492521,0.5093800729362365,-0.1749017836783977,-0.013510914399676577,-0.0029829428614882806,-0.049879681708832516,-0.0038394133421370286,-0.005652894236065857,0.07555104310946538,-0.01074709734744164,-0.0028276129438621605,-0.003040928055411903,-0.006422384595248601
27,-8.65146996252701,0.2611729328723711,-0.5830718339562281,-0.018053076959059913,-0.06666060158207,0.07171322610462239,-0.04726031071573387,0.4412418903884411,-0.23114125715692738,-0.049637418404340716,0.02295741179136264,0.05133480689744201,0.006985126912171966,0.008703279694880516,0.06598080119285099,-0.018311843423535992,-0.013461474318879955,0.0023406460747912735,0.011092355027503076
28,-9.04458469297677,0.2700680639585134,-0.568526768891463,0.023954610311792357,0.09617521604370488,0.06357633376370024,-0.08307460142802435,0.4344142086364924,-0.22278165687634238,0.02988947219201459,0.006693344114304467,0.03944055663362436,0.013191868397877305,0.004438027394531337,0.0634719471821829,-0.014780336364001442,0.0007062456584192422,0.004146420808803834,0.00985078034156651
29,-13.348084592065346,0.25894915010083547,-0.586785510045288,-0.022682466419045633,-0.08983103346739241,0.06988561280670287,-0.013792097047248736,0.5607368547332173,-0.05641655317227351,-0.0814284720082338,-0.06551536133951921,-0.03971154900636653,0.008611056506111226,0.01609215831239243,0.07677432881984414,-0.004069637135237415,-0.0176546262282807,-0.013070782899297115,-0.004342552820249919
30,-12.987500019768937,0.29281907231345433,-0.5334006395988427,0.07709446045908358,0.06768253585290643,0.012294661806737285,-0.07855911438161112,0.35928044651530544,-0.23476807145267994,-0.08593936304568321,-0.006231799109695202,0.07814954737629778,6.158540028956007e-05,-0.000945860077297675,0.04302365335365411,-0.03012713095431988,-0.017051069195883388,0.0006387949713347665,0.013317977512174667
31,-12.165494456553837,0.25516781907231345,-0.5931740982917191,0.09871488683731777,0.009395652493798723,0.09858185015904036,-0.004523674487110413,0.5376484256545383,-0.15522493875758323,-0.019357123265174282,0.034858373757429666,0.04169507458800725,0.014456991014536106,0.017370559419154906,0.0743473039137164,-0.012210292530596904,-0.005262137835263363,0.006254820451417477,0.00961265462266237
32,-15.187918282722347,0.2516745894554883,-0.5991606311594534,0.0024476247051282264,0.08378983280970963,0.09541665414462114,-0.13550519618664653,0.5079636738432821,-0.1026924841869018,-0.007909911314157992,-0.015584357495159774,-0.04869026531439277,0.008867245794701094,-0.0043002574053712175,0.06250866380568866,-0.012312482538831602,-0.006934945078393044,-0.005326716131519947,-0.00507056001512297
33,-14.661851197462374,0.24335566119273985,-0.6137585462925925,-0.011980202588027367,-0.06817794775407714,0.011935751672400442,-0.0251778996354578,0.6351340150053975,-0.12361345522084133,0.012746393196405227,0.09474857771298095,-0.016485757214412256,0.000888481554171693,0.015873243258762472,0.08205618772315837,-0.01376807119508021,-0.0027620103987049884,0.009972432036135041,-0.0006999830715851026
34,-11.045465569799305,0.277486675309709,-0.5567578665175354,0.07566149105038998,0.05073604367287628,-0.020126646331750087,-0.1545139768410954,0.3789957351382809,-0.19374778772740237,0.010158311063140513,-0.0838232569940529,-0.03223675118101151,-0.006027151387240066,-0.012492953819666117,0.04808165893579092,-0.01820327732577624,-0.0054968068730581856,-0.013975760930501452,-0.005953631706871842
35,-12.062141739159319,0.25651829443964275,-0.5908816563187863,0.05936725044355873,-0.0937379464079727,0.07043142566545442,-0.031829687647457125,0.3366456937671689,-0.19919488579267153,0.04810836519804618,0.06775190895716998,-0.09293283612050048,0.007414132422102251,0.006996962884623121,0.04315292813327378,-0.02098872742205291,0.004653859049448076,0.008133023184878494,-0.010829733245368237
36,-10.982779192515274,0.2769104724863152,-0.5576606193464652,0.03621514395112262,0.074934741265944,-0.08528043918279471,-0.12305327222760659,0.48763056627264345,-0.13506329176292678,-0.020428815561418248,-0.026273489316231025,-0.01112024045931257,-0.014420351742402889,-0.006284910608046608,0.06724251339588766,-0.0067349172425839885,-0.006699050250209048,-0.005147421127064434,-0.0006392936057700215
37,-15.811835520983635,0.2511704119850187,-0.6000315220545489,0.08521392809316741,-0.05001321028373016,0.01113856202594581,-0.03320950957482298,0.6135405209706551,-0.09727257156282712,0.04869155067811764,0.05790640601772994,-0.0030137407930037833,-0.0004490433394331907,0.01330084468926724,0.07733236049007809,-0.012424191914246785,-2.4050880964080272e-05,0.00429748057736765,-0.0003614735108151115
38,-11.234464662800097,0.27682944396427545,-0.5577877195940881,-0.09518008841760851,-0.057259368200446636,0.09912173758953705,-0.10047951148389832,0.4274405272678323,-0.09249460270628174,0.03197466166461609,-0.06755900758953584,0.028490495080243573,0.01032849118071932,0.00028278291363436877,0.059160796468508144,-0.0018573771907997665,0.0009390585382058579,-0.008982230363953328,0.004187731807357343
39,-14.10639837376609,0.309979112647652,-0.5086675692866445,0.029782870869590708,-0.06345649506114724,-0.031757243051403386,-0.16814659851529812,0.33101163081410356,-0.23155226317755132,0.08282360766099935,0.006420075528348801,-0.05504921532155754,-0.009918696740056798,-0.013199688439304334,0.038054481922270025,-0.025398925948568303,0.007645202804473937,1.6265606667744128e-05,-0.006911026727352406
40,-9.905334551033313,0.27170664073753964,-0.5658997469320363,0.04360687637643099,0.07348802664114991,0.018488289643409983,-0.08580877090119109,0.37413955565644796,-0.23296578632850407,0.05095813916992098,-0.04117743214161418,-0.07936712314133086,0.0037058319827551235,-0.0006183670829479268,0.05039334727559022,-0.02088911469994968,0.0010451790103963388,-0.007414655825797571,-0.012343788196915522
41,-10.617751616148794,0.25692343704984155,-0.5901962767490323,-0.09688983665473616,-0.01697625321470706,0.03367294650590898,-0.038336419201777196,0.507787695998796,-0.10553144399802042,0.0156842388351375,-0.09231477833725422,0.09280638725366244,0.0031478713216840687,0.010464941446912316,0.07441402859329256,0.0003871173041467523,-0.0017680557702401307,-0.01079071289284605,0.013850791158751203
42,-9.010871040944014,0.24044763756842408,-0.6189794855730707,0.08536166801772227,-0.05027296857086774,0.05714470069347473,-0.04099361399868384,0.5200373807152885,-0.10897803014939092,-0.05954793695641245,0.05276236405265194,0.02490133684550755,0.007094591123314865,0.012420980762110236,0.08309309011079495,0.005521587973490818,-0.006277536503224898,0.008917671764801075,0.009757574962298107
43,-15.357817271847367,0.2583909536156727,-0.5877226952573257,0.07900488053399962,-0.05541184785772171,-0.045885053367919086,-0.014263707388399133,0.5475485238520454,-0.055412192167833524,0.07924117420000308,0.08053139036348947,-0.042701230268588866,-0.007345512114081642,0.01407776446461824,0.07158587615824841,-0.004632105273009441,0.005935808545111042,0.006496354126391426,-0.006066109355253912
44,-10.763988138631351,0.25608614232209737,-0.591613922023088,0.009317460048880366,-0.02782953590253441,0.08915414519182015,-0.035544231412706795,0.44472709064982285,-0.22163019273914425,0.07560815581044844,-0.09477812940354316,-0.0014110588410996107,0.01199706067849497,0.010890149660398321,0.06151229268268567,-0.01792372584428744,0.003969461480631593,-0.012283233387314383,-0.0007503890938547424
45,-10.195588133595585,0.22689786804955345,-0.6441695847614479,-0.04358792000243077,-0.0924283908437864,0.0929163103420339,-0.027210641953187148,0.5618793632879825,-0.07719991047304743,0.0013334315263893394,0.06503498749844412,-0.03840904407269842,0.01031842319264826,0.015815456903112996,0.0861066124501355,0.008158646255619182,0.003229693619426834,0.010312414025290177,-0.0005009579031439246
46,-12.556021719336515,0.2943586142322097,-0.531123250292535,0.07509710004967957,0.01627591719419588,0.016385697812483335,-0.19887767679406923,0.46086560837458157,-0.1997198204227213,0.016108936177286905,-0.01486562690393275,-0.0018036162710494798,-0.0034573729122802078,-0.014945708649497654,0.05739289685398546,-0.019491897874424312,-0.002537508671049107,-0.0024321517686292362,0.0011528727006650552
47,-15.639088433596417,0.2923689138576779,-0.5340688056463645,-0.06970516579170144,0.004739407482235225,-0.02818014818108594,-0.10022385528206275,0.4884878832562256,-0.24068494088429232,-0.05230572319401532,-0.003180096385364162,-0.012492779543017231,-0.005524908278839509,0.0013281378933085153,0.05742634594827537,-0.03218012500394268,-0.01263724462361555,-0.0009116023930022649,0.0008190913814801795
48,-11.379404524399048,0.29458369346009794,-0.5307912969920326,-0.07896981207839787,-0.009483798021865542,-0.04780401512995472,-0.15372017821107192,0.3855707687201353,-0.20751249236793057,-0.0898504530990193,0.015025481187167112,-0.012063001184457646,-0.012216512793478023,-0.012934506848012737,0.04748539743686329,-0.02438619862821407,-0.018828259027717915,-0.0016694604656447792,-0.0007426348598085487
49,-12.55046523587971,0.25582505041774706,-0.5920569316105688,0.014484478700755888,-0.011673462109193523,-0.020719304149086893,-0.061127075875131776,0.5633893135666904,-0.19247099046972813,0.006701979521510127,0.06373884563940231,0.06569454996850087,-0.004955207594000202,0.00761252226226122,0.07484784452765895,-0.01752346415131286,-0.0023778982951524804,0.010730044820164987,0.012620996071248928
50,-14.307136323793365,0.2670790118121579,-0.5733602393178453,-0.06070423505515802,0.02941158542886333,-0.06647095782851008,-0.021917312784642234,0.5384572367788415,-0.1431091721005824,0.030381646677111962,0.013001997282044587,-0.09654585606424586,-0.008818626613410471,0.012314069132800096,0.06941875499270406,-0.014928693466997954,-0.0016669939032806337,-0.0022588626400952996,-0.012056525625649123
