env,step,x_shape,taps,gdc,gdc2,gain,gain_ratio,drive_rms,pred_b_ber,allowed_ber,stop_reason,pred_a,pred_b,real_lb,real_ber,grad_norm
DGD5ps,0,"[-0.0262809035873494, -0.29342460740513626, 0.0033384905528300104, 0.05699988985050288, -0.03104909795555753, -0.298388929949062]","[-0.026281, -0.293425, 0.619956, 0.003338, 0.057]",-0.03104909795555753,-0.298388929949062,0.2911021787588286,0.6644651421109988,0.15500000000000003,0.00022212912875595064,0.0003865545004650263,,-3.846022738065349,-3.653394486798293,-3.7572383170814967,0.00017488867317848767,10.48026012795976
DGD5ps,1,"[-0.01841100528092785, -0.28917415283018805, 0.00659514788803426, 0.05513373885073211, -0.08956900767989139, -0.5834440477172856]","[-0.018411, -0.289174, 0.630686, 0.006595, 0.055134]",-0.08956900767989139,-0.5834440477172856,0.28775781083355617,0.6568313417794024,0.15500000000000003,0.00018475896444648926,0.0003865545004650263,,-3.879702846448294,-3.7333944805910884,-3.7507309371806716,0.0001775289002870336,4.841823923089015
DGD5ps,2,"[-0.015366756433758634, -0.2953406380687463, 0.00772517599350016, 0.048812399891301934, -0.1459500350904807, -0.8600259210353438]","[-0.015367, -0.295341, 0.632755, 0.007725, 0.048812]",-0.1459500350904807,-0.8600259210353438,0.29051965476782426,0.6631354822365311,0.15500000000000003,0.00018174790423205225,0.0003865545004650263,,-3.903279893485726,-3.740530588368252,-3.7565788785398624,0.00017515442818752237,1.0398201318480507
DGD5ps,3,"[-0.012261271765406848, -0.29963166041446826, 0.007336137169818066, 0.04139020739247015, -0.16229931231160666, -1.1333392605889718]","[-0.012261, -0.299632, 0.639381, 0.007336, 0.04139]",-0.16229931231160666,-1.1333392605889718,0.2904499079362788,0.6629762792428185,0.15499999999999997,0.00017800028998426703,0.0003865545004650263,,-3.9321002161859626,-3.749579290171643,-3.760175470061984,0.0001737098838651482,1.240558345593643
DGD5ps,4,"[-0.011274433285716813, -0.3, 0.005812102848765346, 0.03360892402734044, -0.1714907459452875, -1.398768007896324]","[-0.011274, -0.3, 0.649305, 0.005812, 0.033609]",-0.1714907459452875,-1.398768007896324,0.28849969909550044,0.6585247639705557,0.15500000000000003,0.0001746691216966722,0.0003865545004650263,,-3.9632282280359643,-3.7577838635461,-3.7572383170814967,0.00017488867317848767,1.459445694687446
DGD5ps,5,"[-0.011918923270027384, -0.3, 0.004371885802017932, 0.025906326737888067, -0.18696083696339155, -1.655923306703164]","[-0.011919, -0.3, 0.657803, 0.004372, 0.025906]",-0.18696083696339155,-1.655923306703164,0.2870818379278292,0.6552883769181219,0.15500000000000003,0.0001741426229418852,0.0003865545004650263,,-3.997029986949064,-3.7590949184695477,-3.7572383170814967,0.00017488867317848767,1.6628747095755478
DGD5ps,6,"[-0.011394062342504644, -0.3, 0.004000604146858942, 0.0177499054559215, -0.20535424917384837, -1.90513706008938]","[-0.011394, -0.3, 0.666855, 0.004001, 0.01775]",-0.20535424917384837,-1.90513706008938,0.28513152125926594,0.6508366155198949,0.15499999999999997,0.0001711616501408157,0.0003865545004650263,,-4.031906621768105,-3.766593535207525,-3.7572383170814967,0.00017488867317848767,1.6372125559661321
DGD5ps,7,"[-0.01162850897968668, -0.3, 0.003991396205661106, 0.00967840404499125, -0.22430814126629797, -2.1467897342852233]","[-0.011629, -0.3, 0.674702, 0.003991, 0.009678]",-0.22430814126629797,-2.1467897342852233,0.28347388399233864,0.6470529194073011,0.15499999999999997,0.0001698415916663097,0.0003865545004650263,,-4.064364857578754,-3.7699559488429037,-3.766682849962809,0.0001711264535410624,1.5422850814917148
DGD5ps,8,"[-0.011048181910486305, -0.2974170664409963, 0.005070415325449298, 0.0023809553258890732, -0.23886612002657512, -2.381461620258079]","[-0.011048, -0.297417, 0.684083, 0.00507, 0.002381]",-0.23886612002657512,-2.381461620258079,0.28039530370394333,0.6400258016524614,0.15500000000000003,0.0001637901256068838,0.0003865545004650263,,-4.093253971895265,-3.785712284039012,-3.766682849962809,0.0001711264535410624,1.4105329725488767
DGD5ps,9,"[-0.013824439500987504, -0.29464295660118606, 0.005506996720451941, -0.004115292154594882, -0.2520147369607766, -2.609151601376246]","[-0.013824, -0.294643, 0.68191, 0.005507, -0.004115]",-0.2520147369607766,-2.609151601376246,0.28222714877193733,0.6442071416844039,0.155,0.00016349831566665955,0.0003865545004650263,,-4.1182460796118825,-3.7864867170125227,-3.7572383170814967,0.00017488867317848767,1.2609839219661538
DGD5ps,10,"[-0.012827103217767777, -0.28902061573083077, 0.007579430098945549, -0.00829608844957102, -0.25441502793947685, -2.830365817616127]","[-0.012827, -0.289021, 0.682277, 0.007579, -0.008296]",-0.25441502793947685,-2.830365817616127,0.28191622722415605,0.6434974371699522,0.15499999999999997,0.00015401012576899672,0.0003865545004650263,,-4.139318556720487,-3.8124507244815056,-3.766682849962809,0.0001711264535410624,1.3419390770378121
DGD5ps,11,"[-0.018022307329562736, -0.2866774658642403, 0.007232778335966423, -0.012604794197320229, -0.2551331851869881, -3.0]","[-0.018022, -0.286677, 0.675463, 0.007233, -0.012605]",-0.2551331851869881,-3.0,0.2852477394835471,0.6511018933657774,0.15499999999999997,0.0001575874477935169,0.0003865545004650263,,-4.153423235005591,-3.802478378033723,-3.7572383170814967,0.00017488867317848767,1.2554056248330565
DGD5ps,12,"[-0.015184933137308003, -0.28114788036782806, 0.009666806373783908, -0.014499582215354063, -0.2304713755364936, -3.0]","[-0.015185, -0.281148, 0.679501, 0.009667, -0.0145]",-0.2304713755364936,-3.0,0.28197714135079965,0.6436364787737952,0.155,0.00014538849609912037,0.0003865545004650263,marginal_gain,-4.15701775362068,-3.837469955776329,-3.7572383170814967,0.00017488867317848767,1.5440200048549984
