sample_id,ctle_dc,mlse_ber,log10_ber,ffe_tap_0,ffe_tap_1,ffe_tap_2,ffe_tap_3,ffe_tap_4,ffe_tap_5,ffe_tap_6,ffe_tap_7,ffe_tap_8,tx_fir_0,tx_fir_1,tx_fir_2,tx_fir_3,tx_fir_4,tx_fir_5,tx_fir_6
0,-6.521281136326758,0.32961502448862,-0.48199300054353045,0.1871323180328969,-0.13671504108024476,-0.09899848054796595,-0.16114223215447207,0.19999999999999996,-0.07145200863381941,-0.053098602932701564,-0.08423967019545466,0.007221646422444735,-0.00039686296632351166,-0.02845320605687695,-0.03698892680069522,0.008089946698851326,0.005334674286770479,-0.01574630291723462,-0.021926513487825733
1,-12.19063817256104,0.34606381446269086,-0.4608438095494553,0.05025149069286655,-0.12167982078618512,0.18321404140916522,0.08239167049930057,0.20000000000000007,0.007931523008961303,0.09407862952080216,0.16973061644796442,-0.09072220763475458,-0.010750288789953464,0.017849368488591564,0.023995857559977542,0.030674032481842986,0.012763488426067468,0.014004118503821062,0.026626574293557335
2,-9.024667210037272,0.3287687265917603,-0.4831095004829031,0.013712968373057523,-0.03959197744491352,0.1567160293692156,-0.14202660702002984,0.19999999999999996,-0.07726716220042748,-0.031512668774994555,0.1396261160807895,-0.19954647073657195,-0.002520206458897126,0.017638534640361907,-0.004671599709411282,0.017612324250204314,0.004867695146306904,-0.006726193723804123,0.015131700974384382
3,-18.631894713590842,0.3286156727167963,-0.48331172753484325,0.04434777625023908,-0.14913794833240326,-0.13133870361318706,0.051073998336008904,0.19999999999999996,0.19076225362166196,-0.060043377071241875,0.07197678109150613,0.10131916168375175,-0.017503421247715457,-0.01829272302761117,0.00872830035716869,0.031026656692182766,0.02581412567900326,-0.0074505125366551034,0.0005396947357263712
4,-1.258322598013951,0.2911804955344281,-0.5358377192129309,0.011871297435101342,-0.05403983928158978,-0.14288029009532452,0.1273461294284828,0.19999999999999996,0.14186435361540078,0.10018519170104728,0.13877524097793836,0.08303765746511522,-0.01092628916151888,-0.040137923945820185,-0.008203812261153975,0.05858621669021106,0.08377163631652651,0.07863341622355335,0.07944126262780966
5,-14.216648508565921,0.32334881878421207,-0.49032872122200016,0.07700960655779514,0.11341848737329774,-0.19820029302570685,0.004180067009283258,0.19999999999999996,-0.18642527200352446,-0.13568325923032526,0.019646414986565882,-0.06543659981350147,0.01489015584889501,-0.02063732458414516,-0.007373859035797333,0.024318531316585363,-0.014817812285413788,-0.026534233469121322,-0.003202610410653438
6,-7.185652361064815,0.3398876404494382,-0.4686646276564251,-0.16009150975305708,0.11209555231582144,-0.0840828087789044,0.04748096282951528,0.19999999999999984,-0.06269756363566359,0.14484704736971962,0.11964320967622791,0.06906134564109077,-0.0015978159181628678,-0.0044703151171326845,0.0016252255912137643,0.03320310729336407,0.014554968903714851,0.022776204373751868,0.03641119878126855
7,-12.854085286437247,0.3340805963699222,-0.47614874775063465,0.13285660764219942,0.1363123989707738,0.10076601051703872,-0.10406978264059351,0.19999999999999996,0.1046878497344864,-0.026449379382732615,-0.1403570205924051,0.054500950519770434,0.025584155146241436,0.01782405831362074,-0.00712332977243474,0.020493003565294737,0.02434176359389437,0.00024782340822769567,-0.019358980741026058
8,-5.786643135403274,0.33000216076058775,-0.4814832164756648,0.15207967425615174,-0.02274405075800349,0.0003900072822707941,-0.10510575195031605,0.20000000000000007,-0.17641313344352452,0.11335235772721358,0.09790728515404962,0.13200773942847016,0.016771353636323677,0.0019289458000277615,-0.012479260849079184,0.018609563970744532,-0.0036370064478491583,0.0036455961616758503,0.02973129910877655
9,-13.035010447751034,0.33900532987611637,-0.4697934737214305,-0.13405431786285585,0.15896414876204282,-0.050874815640648295,0.17631987354343415,0.19999999999999996,0.0059332132990634135,0.10333969297525535,-0.12238835103922581,-0.04812558687747438,0.01292873388768292,0.0046806883693621786,0.02174523478399484,0.03396694957509738,0.010786070001841607,0.009849401685675687,-0.011875852616857776
